x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.0,0.559322,0.9984683,0.9984665,0.0019058101,0.46195257,0.9984683,0.048100233,-0.1940998,0.61098355,0.0086034285,16.60646,0.050239813,0,33
0.0,0.5762712,0.9996037,0.99960184,0.0019078068,0.46107593,0.9996037,0.048951756,0.06351505,0.6067623,-0.0035398467,16.336145,0.050239813,0,34
0.0,0.59322035,0.9961665,0.9961643,0.0021042675,0.4594796,0.9961665,0.04980328,0.34860978,0.6106845,-0.017488176,16.001621,0.050239813,0,35
0.0,0.61016953,0.98774475,0.9877416,0.0025010593,0.45710295,0.98774475,0.050654802,0.65510696,0.6228683,-0.033003703,15.599623,0.050239813,0,36
0.0,0.62711865,0.9740227,0.97401774,0.003104277,0.45390996,0.9740227,0.051506322,0.97820336,0.64241683,-0.04988464,15.1285925,0.050239813,0,37
0.0,0.64406776,0.9547544,0.95474637,0.0039225705,0.44988462,0.9547544,0.052357845,1.3144101,0.6675887,-0.067979105,14.58814,0.050239813,0,38
0.0,0.66101694,0.9297468,0.9297336,0.004966479,0.445025,0.9297468,0.05320937,1.6602752,0.6959933,-0.08712566,13.978694,0.050239813,0,39
0.0,0.6779661,0.89887506,0.89885336,0.0062442794,0.4393392,0.89887506,0.05406089,2.0105371,0.72476906,-0.10705948,13.301668,0.050239813,0,40
0.0,0.6949153,0.8621263,0.8620914,0.007755831,0.4328442,0.8621263,0.054912414,2.356552,0.75095797,-0.12732334,12.5600195,0.050239813,0,41
0.0,0.7118644,0.81966734,0.81961244,0.009486437,0.4255691,0.81966734,0.055763934,2.6855497,0.7715429,-0.14721343,11.759104,0.050239813,0,42
0.0,0.7288135,0.7719131,0.7718289,0.011402808,0.41756228,0.7719131,0.056615453,2.9807758,0.7834568,-0.16576487,10.907455,0.050239813,0,43
0.0,0.7457627,0.719591,0.71946526,0.0134523995,0.4089025,0.719591,0.057466976,3.2225595,0.78374285,-0.18179208,10.017454,0.050239813,0,44
0.0,0.7627119,0.66377455,0.663592,0.015566852,0.399712,0.66377455,0.058318503,3.3908653,0.7697432,-0.19401407,9.105509,0.050239813,0,45
0.0,0.779661,0.6058642,0.6056065,0.017669883,0.3901651,0.6058642,0.059170023,3.4685683,0.7397779,-0.20124562,8.191503,0.050239813,0,46
0.0,0.7966102,0.54751027,0.5471562,0.01968728,0.38048723,0.54751027,0.060021546,3.4446974,0.69366616,-0.20260409,7.2975163,0.050239813,0,47
0.0,0.8135593,0.49048343,0.49000955,0.021555506,0.37094173,0.49048343,0.060873065,3.3168433,0.6328751,-0.19768709,6.4459834,0.050239813,0,48
0.0,0.8305085,0.43651408,0.43589565,0.02322724,0.36180407,0.43651408,0.06172459,3.0920155,0.56025535,-0.18666239,5.657572,0.050239813,0,49
0.0,0.84745765,0.3871333,0.38634628,0.024672884,0.35333318,0.3871333,0.062576115,2.785541,0.47915715,-0.17023939,4.9492793,0.050239813,0,50
0.0,0.86440676,0.34354872,0.34257263,0.025878798,0.34574488,0.34354872,0.063427635,2.4180095,0.39263728,-0.14950992,4.3331113,0.050239813,0,51
0.0,0.88135594,0.30658838,0.30541098,0.026843563,0.33919734,0.30658838,0.064279154,2.010918,0.30302724,-0.1256893,3.8157115,0.050239813,0,52
0.0,0.89830506,0.2767246,0.27534747,0.027573124,0.3337912,0.2767246,0.06513068,1.5827906,0.21209109,-0.0998703,3.3990076,0.050239813,0,53
0.0,0.91525424,0.25415006,0.25259447,0.028076574,0.32957983,0.25415006,0.0659822,1.147142,0.121481374,-0.07287665,3.081438,0.050239813,0,54
