x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.08751283,0.08751283,velocity_magnitude,0.05023981258273125
0.0,0.016949153,0.122897804,0.122897804,velocity_magnitude,0.05023981258273125
0.0,0.033898305,0.16590829,0.16590829,velocity_magnitude,0.05023981258273125
0.0,0.050847456,0.21505927,0.21505927,velocity_magnitude,0.05023981258273125
0.0,0.06779661,0.2687624,0.2687624,velocity_magnitude,0.05023981258273125
0.0,0.084745765,0.32534343,0.32534343,velocity_magnitude,0.05023981258273125
0.0,0.10169491,0.38309437,0.38309437,velocity_magnitude,0.05023981258273125
0.0,0.118644066,0.4403589,0.4403589,velocity_magnitude,0.05023981258273125
0.0,0.13559322,0.49563777,0.49563777,velocity_magnitude,0.05023981258273125
0.0,0.15254237,0.54768467,0.54768467,velocity_magnitude,0.05023981258273125
0.0,0.16949153,0.5955604,0.5955604,velocity_magnitude,0.05023981258273125
0.0,0.18644068,0.6386369,0.6386369,velocity_magnitude,0.05023981258273125
0.0,0.20338982,0.67657214,0.67657214,velocity_magnitude,0.05023981258273125
0.0,0.22033899,0.70929223,0.70929223,velocity_magnitude,0.05023981258273125
0.0,0.23728813,0.7369882,0.7369882,velocity_magnitude,0.05023981258273125
0.0,0.2542373,0.76011074,0.76011074,velocity_magnitude,0.05023981258273125
0.0,0.27118644,0.77932954,0.77932954,velocity_magnitude,0.05023981258273125
0.0,0.2881356,0.7954605,0.7954605,velocity_magnitude,0.05023981258273125
0.0,0.30508474,0.809373,0.809373,velocity_magnitude,0.05023981258273125
0.0,0.3220339,0.82190806,0.82190806,velocity_magnitude,0.05023981258273125
0.0,0.33898306,0.83381104,0.83381104,velocity_magnitude,0.05023981258273125
0.0,0.3559322,0.8456871,0.8456871,velocity_magnitude,0.05023981258273125
0.0,0.37288135,0.8579781,0.8579781,velocity_magnitude,0.05023981258273125
0.0,0.3898305,0.8709564,0.8709564,velocity_magnitude,0.05023981258273125
0.0,0.40677965,0.88473547,0.88473547,velocity_magnitude,0.05023981258273125
0.0,0.42372882,0.8992839,0.8992839,velocity_magnitude,0.05023981258273125
0.0,0.44067797,0.91443783,0.91443783,velocity_magnitude,0.05023981258273125
0.0,0.45762712,0.92990303,0.92990303,velocity_magnitude,0.05023981258273125
0.0,0.47457626,0.94525343,0.94525343,velocity_magnitude,0.05023981258273125
0.0,0.4915254,0.9599393,0.9599393,velocity_magnitude,0.05023981258273125
0.0,0.5084746,0.97331285,0.97331285,velocity_magnitude,0.05023981258273125
0.0,0.52542377,0.98466724,0.98466724,velocity_magnitude,0.05023981258273125
0.0,0.5423729,0.9932826,0.9932826,velocity_magnitude,0.05023981258273125
0.0,0.559322,0.9984683,0.9984683,velocity_magnitude,0.05023981258273125
0.0,0.5762712,0.9996037,0.9996037,velocity_magnitude,0.05023981258273125
