x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,-2.0995002,-2.0995002,vorticity,0.05023981258273125
0.0,0.016949153,-2.312203,-2.312203,vorticity,0.05023981258273125
0.0,0.033898305,-2.6976597,-2.6976597,vorticity,0.05023981258273125
0.0,0.050847456,-3.0028186,-3.0028186,vorticity,0.05023981258273125
0.0,0.06779661,-3.2176077,-3.2176077,vorticity,0.05023981258273125
0.0,0.084745765,-3.3362527,-3.3362527,vorticity,0.05023981258273125
0.0,0.10169491,-3.3582306,-3.3582306,vorticity,0.05023981258273125
0.0,0.118644066,-3.2891836,-3.2891836,vorticity,0.05023981258273125
0.0,0.13559322,-3.1408167,-3.1408167,vorticity,0.05023981258273125
0.0,0.15254237,-2.9292214,-2.9292214,vorticity,0.05023981258273125
0.0,0.16949153,-2.672111,-2.672111,vorticity,0.05023981258273125
0.0,0.18644068,-2.386523,-2.386523,vorticity,0.05023981258273125
0.0,0.20338982,-2.0882444,-2.0882444,vorticity,0.05023981258273125
0.0,0.22033899,-1.7925271,-1.7925271,vorticity,0.05023981258273125
0.0,0.23728813,-1.5145104,-1.5145104,vorticity,0.05023981258273125
0.0,0.2542373,-1.2681463,-1.2681463,vorticity,0.05023981258273125
0.0,0.27118644,-1.06421,-1.06421,vorticity,0.05023981258273125
0.0,0.2881356,-0.9087649,-0.9087649,vorticity,0.05023981258273125
0.0,0.30508474,-0.8028642,-0.8028642,vorticity,0.05023981258273125
0.0,0.3220339,-0.743239,-0.743239,vorticity,0.05023981258273125
0.0,0.33898306,-0.72328943,-0.72328943,vorticity,0.05023981258273125
0.0,0.3559322,-0.73434925,-0.73434925,vorticity,0.05023981258273125
0.0,0.37288135,-0.7667706,-0.7667706,vorticity,0.05023981258273125
0.0,0.3898305,-0.81088084,-0.81088084,vorticity,0.05023981258273125
0.0,0.40677965,-0.8575963,-0.8575963,vorticity,0.05023981258273125
0.0,0.42372882,-0.89852655,-0.89852655,vorticity,0.05023981258273125
0.0,0.44067797,-0.9256555,-0.9256555,vorticity,0.05023981258273125
0.0,0.45762712,-0.9310364,-0.9310364,vorticity,0.05023981258273125
0.0,0.47457626,-0.90699637,-0.90699637,vorticity,0.05023981258273125
0.0,0.4915254,-0.8469517,-0.8469517,vorticity,0.05023981258273125
0.0,0.5084746,-0.74632215,-0.74632215,vorticity,0.05023981258273125
0.0,0.52542377,-0.60312325,-0.60312325,vorticity,0.05023981258273125
0.0,0.5423729,-0.41801423,-0.41801423,vorticity,0.05023981258273125
0.0,0.559322,-0.1940998,-0.1940998,vorticity,0.05023981258273125
0.0,0.5762712,0.06351505,0.06351505,vorticity,0.05023981258273125
0.0,0.59322035,0.34860978,0.34860978,vorticity,0.05023981258273125
0.0,0.61016953,0.65510696,0.65510696,vorticity,0.05023981258273125
0.0,0.62711865,0.97820336,0.97820336,vorticity,0.05023981258273125
