x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.0,0.4269663,0.90213907,0.9021125,0.006928224,0.4545869,0.90213907,0.026450709,-0.9064368,0.6848058,0.022816004,51.159634,0.050239813,0,38
0.0,0.43820226,0.91219676,0.9121748,0.0063277707,0.4556275,0.91219676,0.027015198,-0.92473716,0.6917764,0.023792654,50.64909,0.050239813,0,39
0.0,0.4494382,0.92241615,0.92239845,0.0057208315,0.45665538,0.92241615,0.027579691,-0.9340168,0.69464254,0.0245518,50.16823,0.050239813,0,40
0.0,0.46067417,0.93268585,0.9326718,0.005123008,0.45765606,0.93268585,0.028144184,-0.9319183,0.6935253,0.025015738,49.70934,0.050239813,0,41
0.0,0.47191012,0.9428674,0.94285643,0.0045481846,0.45861274,0.9428674,0.028708674,-0.9162425,0.6888864,0.02510492,49.263897,0.050239813,0,42
0.0,0.48314607,0.95280063,0.95279217,0.004008591,0.4595063,0.95280063,0.029273167,-0.8850692,0.6812025,0.024741733,48.8229,0.050239813,0,43
0.0,0.49438202,0.96230406,0.9622977,0.0035143606,0.46031493,0.96230406,0.02983766,-0.83675015,0.671196,0.023851994,48.376984,0.050239813,0,44
0.0,0.505618,0.9711807,0.9711758,0.0030742139,0.46101424,0.9711807,0.030402154,-0.7701969,0.6596751,0.022372399,47.916706,0.050239813,0,45
0.0,0.5168539,0.9792236,0.9792199,0.0026951097,0.46157733,0.9792236,0.030966643,-0.6848424,0.6475227,0.020253077,47.432823,0.050239813,0,46
0.0,0.5280899,0.98622215,0.9862193,0.0023829117,0.4619749,0.98622215,0.031531136,-0.58063495,0.63564813,0.017458245,46.916584,0.050239813,0,47
0.0,0.53932583,0.9919674,0.99196506,0.0021426342,0.46217635,0.9919674,0.03209563,-0.45798633,0.6248969,0.013966518,46.35993,0.050239813,0,48
0.0,0.5505618,0.99625653,0.99625456,0.0019785203,0.46215022,0.99625653,0.03266012,-0.3178374,0.6161627,0.009773898,45.755642,0.050239813,0,49
0.0,0.56179774,0.99890053,0.99889874,0.0018942542,0.46186644,0.99890053,0.033224612,-0.16152547,0.6100437,0.0048922077,45.09762,0.050239813,0,50
0.0,0.5730337,0.9997257,0.9997239,0.0018926524,0.46129683,0.9997257,0.033789106,0.009298323,0.607123,-0.000652665,44.38083,0.050239813,0,51
0.0,0.58426964,0.9985792,0.99857724,0.0019759573,0.4604166,0.9985792,0.0343536,0.19273679,0.6077264,-0.0068211425,43.60151,0.050239813,0,52
0.0,0.5955056,0.9953297,0.99532735,0.0021459945,0.45920566,0.9953297,0.03491809,0.38690025,0.6120235,-0.013569533,42.757053,0.050239813,0,53
0.0,0.60674155,0.98986655,0.98986363,0.0024043433,0.45764863,0.98986655,0.03548258,0.5900488,0.6199123,-0.02085328,41.84588,0.050239813,0,54
0.0,0.6179775,0.98209804,0.98209417,0.0027527772,0.45573476,0.98209804,0.036047075,0.8007584,0.63117373,-0.028634993,40.86731,0.050239813,0,55
0.0,0.62921345,0.971946,0.97194076,0.0031935424,0.45345762,0.971946,0.036611564,1.0179361,0.6453915,-0.036885377,39.82127,0.050239813,0,56
0.0,0.6404494,0.9593439,0.9593367,0.0037292913,0.45081404,0.9593439,0.037176058,1.2407124,0.66198146,-0.045579594,38.708134,0.050239813,0,57
0.0,0.65168536,0.94423443,0.94422436,0.0043632053,0.44780344,0.94423443,0.03774055,1.4681803,0.6802371,-0.054690674,37.528645,0.050239813,0,58
0.0,0.6629213,0.926572,0.926558,0.005098287,0.4444271,0.926572,0.03830504,1.699154,0.69938797,-0.06417981,36.283947,0.050239813,0,59
0.0,0.67415726,0.9063264,0.906307,0.0059365444,0.44068813,0.9063264,0.038869534,1.9319532,0.7185832,-0.07398614,34.97571,0.050239813,0,60
0.0,0.6853932,0.8834904,0.8834636,0.0068783276,0.4365913,0.8834904,0.039434027,2.1641455,0.73694897,-0.08401853,33.6064,0.050239813,0,61
0.0,0.69662917,0.85808784,0.8580513,0.007921267,0.43214342,0.85808784,0.039998516,2.392509,0.75360847,-0.094149895,32.17949,0.050239813,0,62
0.0,0.7078652,0.8301833,0.8301339,0.009059761,0.4273539,0.8301833,0.040563013,2.6129901,0.7676703,-0.10421352,30.699766,0.050239813,0,63
0.0,0.71910113,0.7998908,0.7998247,0.0102845915,0.4222363,0.7998908,0.041127507,2.8207,0.7782722,-0.11400174,29.17357,0.050239813,0,64
0.0,0.7303371,0.76738304,0.7672956,0.011582531,0.41680908,0.76738304,0.041691996,3.010107,0.78447026,-0.123267815,27.609005,0.050239813,0,65
0.0,0.74157304,0.7328969,0.7327827,0.012936894,0.41109803,0.7328969,0.04225649,3.175252,0.78540266,-0.13173676,26.016014,0.050239813,0,66
0.0,0.752809,0.6967373,0.69658995,0.014327873,0.40513745,0.6967373,0.042820983,3.310121,0.7802737,-0.13911468,24.406397,0.050239813,0,67
0.0,0.76404494,0.6592753,0.65908754,0.01573369,0.39897135,0.6592753,0.043385472,3.4090483,0.7684792,-0.1451098,22.793642,0.050239813,0,68
0.0,0.7752809,0.62094194,0.62070554,0.01713175,0.3926547,0.62094194,0.043949965,3.4672694,0.7495636,-0.14945424,21.192575,0.050239813,0,69
0.0,0.78651685,0.58221495,0.581921,0.018500105,0.386252,0.58221495,0.04451446,3.4812562,0.7234513,-0.1519246,19.618849,0.050239813,0,70
0.0,0.7977528,0.5436042,0.5432428,0.01981854,0.3798365,0.5436042,0.04507895,3.4490955,0.69035554,-0.15236075,18.088406,0.050239813,0,71
0.0,0.80898875,0.50563025,0.5051911,0.021069419,0.37348703,0.50563025,0.04564344,3.3707325,0.6508443,-0.15068285,16.616743,0.050239813,0,72
0.0,0.8202247,0.46880385,0.4682761,0.022238415,0.36728454,0.46880385,0.046207935,3.2479422,0.6057643,-0.14689542,15.21829,0.050239813,0,73
0.0,0.83146065,0.4336054,0.43297815,0.023314655,0.36130828,0.4336054,0.046772428,3.0843277,0.55603534,-0.14109161,13.905802,0.050239813,0,74
0.0,0.8426966,0.40046424,0.39972687,0.024290692,0.35563183,0.40046424,0.047336917,2.8849933,0.5027179,-0.13344413,12.689807,0.050239813,0,75
0.0,0.8539326,0.3697452,0.36888802,0.025162185,0.35032016,0.3697452,0.047901414,2.6560078,0.44667107,-0.12418189,11.578317,0.050239813,0,76
0.0,0.8651686,0.34174043,0.34075546,0.025927324,0.34542724,0.34174043,0.048465908,2.4039023,0.38869998,-0.11356942,10.576727,0.050239813,0,77
0.0,0.8764045,0.31666687,0.31554884,0.026586395,0.3409955,0.31666687,0.049030397,2.1350536,0.3294198,-0.10187827,9.687874,0.050239813,0,78
