x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.08751283,0.08751283,velocity_magnitude,0.05023981258273125
0.0,0.011235955,0.11004747,0.11004747,velocity_magnitude,0.05023981258273125
0.0,0.02247191,0.13614482,0.13614482,velocity_magnitude,0.05023981258273125
0.0,0.033707865,0.16538806,0.16538806,velocity_magnitude,0.05023981258273125
0.0,0.04494382,0.19733949,0.19733949,velocity_magnitude,0.05023981258273125
0.0,0.056179777,0.23154162,0.23154162,velocity_magnitude,0.05023981258273125
0.0,0.06741573,0.26751763,0.26751763,velocity_magnitude,0.05023981258273125
0.0,0.07865169,0.30477604,0.30477604,velocity_magnitude,0.05023981258273125
0.0,0.08988764,0.34281772,0.34281772,velocity_magnitude,0.05023981258273125
0.0,0.101123594,0.38114655,0.38114655,velocity_magnitude,0.05023981258273125
0.0,0.11235955,0.41928238,0.41928238,velocity_magnitude,0.05023981258273125
0.0,0.123595506,0.45677406,0.45677406,velocity_magnitude,0.05023981258273125
0.0,0.13483146,0.49321437,0.49321437,velocity_magnitude,0.05023981258273125
0.0,0.14606741,0.5282498,0.5282498,velocity_magnitude,0.05023981258273125
0.0,0.15730338,0.5615868,0.5615868,velocity_magnitude,0.05023981258273125
0.0,0.16853933,0.5929934,0.5929934,velocity_magnitude,0.05023981258273125
0.0,0.17977528,0.6222972,0.6222972,velocity_magnitude,0.05023981258273125
0.0,0.19101124,0.6493808,0.6493808,velocity_magnitude,0.05023981258273125
0.0,0.20224719,0.6741792,0.6741792,velocity_magnitude,0.05023981258273125
0.0,0.21348315,0.6966789,0.6966789,velocity_magnitude,0.05023981258273125
0.0,0.2247191,0.7169173,0.7169173,velocity_magnitude,0.05023981258273125
0.0,0.23595506,0.73498297,0.73498297,velocity_magnitude,0.05023981258273125
0.0,0.24719101,0.7510149,0.7510149,velocity_magnitude,0.05023981258273125
0.0,0.25842696,0.765195,0.765195,velocity_magnitude,0.05023981258273125
0.0,0.26966292,0.7777413,0.7777413,velocity_magnitude,0.05023981258273125
0.0,0.28089887,0.78889525,0.78889525,velocity_magnitude,0.05023981258273125
0.0,0.29213482,0.7989109,0.7989109,velocity_magnitude,0.05023981258273125
0.0,0.3033708,0.80804217,0.80804217,velocity_magnitude,0.05023981258273125
0.0,0.31460676,0.8165342,0.8165342,velocity_magnitude,0.05023981258273125
0.0,0.3258427,0.82461417,0.82461417,velocity_magnitude,0.05023981258273125
0.0,0.33707866,0.8324846,0.8324846,velocity_magnitude,0.05023981258273125
0.0,0.3483146,0.8403206,0.8403206,velocity_magnitude,0.05023981258273125
0.0,0.35955057,0.84826446,0.84826446,velocity_magnitude,0.05023981258273125
0.0,0.37078652,0.85642564,0.85642564,velocity_magnitude,0.05023981258273125
0.0,0.38202247,0.86488163,0.86488163,velocity_magnitude,0.05023981258273125
0.0,0.39325842,0.87367773,0.87367773,velocity_magnitude,0.05023981258273125
0.0,0.40449437,0.8828307,0.8828307,velocity_magnitude,0.05023981258273125
0.0,0.41573033,0.8923297,0.8923297,velocity_magnitude,0.05023981258273125
0.0,0.4269663,0.90213907,0.90213907,velocity_magnitude,0.05023981258273125
0.0,0.43820226,0.91219676,0.91219676,velocity_magnitude,0.05023981258273125
0.0,0.4494382,0.92241615,0.92241615,velocity_magnitude,0.05023981258273125
0.0,0.46067417,0.93268585,0.93268585,velocity_magnitude,0.05023981258273125
0.0,0.47191012,0.9428674,0.9428674,velocity_magnitude,0.05023981258273125
0.0,0.48314607,0.95280063,0.95280063,velocity_magnitude,0.05023981258273125
0.0,0.49438202,0.96230406,0.96230406,velocity_magnitude,0.05023981258273125
0.0,0.505618,0.9711807,0.9711807,velocity_magnitude,0.05023981258273125
0.0,0.5168539,0.9792236,0.9792236,velocity_magnitude,0.05023981258273125
0.0,0.5280899,0.98622215,0.98622215,velocity_magnitude,0.05023981258273125
0.0,0.53932583,0.9919674,0.9919674,velocity_magnitude,0.05023981258273125
0.0,0.5505618,0.99625653,0.99625653,velocity_magnitude,0.05023981258273125
0.0,0.56179774,0.99890053,0.99890053,velocity_magnitude,0.05023981258273125
0.0,0.5730337,0.9997257,0.9997257,velocity_magnitude,0.05023981258273125
0.0,0.58426964,0.9985792,0.9985792,velocity_magnitude,0.05023981258273125
0.0,0.5955056,0.9953297,0.9953297,velocity_magnitude,0.05023981258273125
0.0,0.60674155,0.98986655,0.98986655,velocity_magnitude,0.05023981258273125
0.0,0.6179775,0.98209804,0.98209804,velocity_magnitude,0.05023981258273125
0.0,0.62921345,0.971946,0.971946,velocity_magnitude,0.05023981258273125
0.0,0.6404494,0.9593439,0.9593439,velocity_magnitude,0.05023981258273125
0.0,0.65168536,0.94423443,0.94423443,velocity_magnitude,0.05023981258273125
0.0,0.6629213,0.926572,0.926572,velocity_magnitude,0.05023981258273125
0.0,0.67415726,0.9063264,0.9063264,velocity_magnitude,0.05023981258273125
0.0,0.6853932,0.8834904,0.8834904,velocity_magnitude,0.05023981258273125
0.0,0.69662917,0.85808784,0.85808784,velocity_magnitude,0.05023981258273125
0.0,0.7078652,0.8301833,0.8301833,velocity_magnitude,0.05023981258273125
0.0,0.71910113,0.7998908,0.7998908,velocity_magnitude,0.05023981258273125
0.0,0.7303371,0.76738304,0.76738304,velocity_magnitude,0.05023981258273125
0.0,0.74157304,0.7328969,0.7328969,velocity_magnitude,0.05023981258273125
0.0,0.752809,0.6967373,0.6967373,velocity_magnitude,0.05023981258273125
0.0,0.76404494,0.6592753,0.6592753,velocity_magnitude,0.05023981258273125
0.0,0.7752809,0.62094194,0.62094194,velocity_magnitude,0.05023981258273125
0.0,0.78651685,0.58221495,0.58221495,velocity_magnitude,0.05023981258273125
0.0,0.7977528,0.5436042,0.5436042,velocity_magnitude,0.05023981258273125
