y,viscosity_learned,viscosity_reference,absolute_error,relative_error_percent,learned_viscosity_param,reference_viscosity_param,base_viscosity
0.2562814070351759,0.0178755298578859,0.02550251256281407,0.007626982704928172,29.9067893257282,0.05023981258273125,0.08,0.005
0.2613065326633166,0.01812799122764837,0.02590452261306533,0.007776531385416962,30.01997566824394,0.05023981258273125,0.08,0.005
0.2663316582914573,0.018380452597410835,0.026306532663316583,0.007926080065905748,30.12970263830456,0.05023981258273125,0.08,0.005
0.271356783919598,0.018632913967173304,0.026708542713567842,0.008075628746394538,30.23612644463806,0.05023981258273125,0.08,0.005
0.2763819095477387,0.018885375336935774,0.027110552763819098,0.008225177426883324,30.339394030579818,0.05023981258273125,0.08,0.005
0.2814070351758794,0.01913783670669824,0.027512562814070354,0.008374726107372114,30.439643750996353,0.05023981258273125,0.08,0.005
0.2864321608040201,0.01939029807646071,0.02791457286432161,0.0085242747878609,30.537005990716814,0.05023981258273125,0.08,0.005
0.2914572864321608,0.019642759446223176,0.028316582914572865,0.00867382346834969,30.631603730285505,0.05023981258273125,0.08,0.005
0.2964824120603015,0.019895220815985645,0.02871859296482412,0.008823372148838476,30.723553064196967,0.05023981258273125,0.08,0.005
0.30150753768844224,0.020147682185748115,0.02912060301507538,0.008972920829327265,30.81296367620579,0.05023981258273125,0.08,0.005
0.3065326633165829,0.020400143555510585,0.029522613065326633,0.009122469509816048,30.899939275802446,0.05023981258273125,0.08,0.005
0.31155778894472363,0.020652604925273054,0.029924623115577892,0.009272018190304838,30.984577999507344,0.05023981258273125,0.08,0.005
0.3165829145728643,0.02090506629503552,0.030326633165829144,0.009421566870793624,31.066972780247408,0.05023981258273125,0.08,0.005
0.32160804020100503,0.02115752766479799,0.030728643216080403,0.009571115551282414,31.147211687738352,0.05023981258273125,0.08,0.005
0.32663316582914576,0.02140998903456046,0.031130653266331663,0.009720664231771203,31.225378242493452,0.05023981258273125,0.08,0.005
0.3316582914572864,0.021662450404322926,0.031532663316582915,0.00987021291225999,31.301551705812557,0.05023981258273125,0.08,0.005
0.33668341708542715,0.021914911774085395,0.03193467336683417,0.010019761592748776,31.375807347867923,0.05023981258273125,0.08,0.005
0.3417085427135678,0.022167373143847865,0.03233668341708543,0.010169310273237562,31.448216695792926,0.05023981258273125,0.08,0.005
0.34673366834170855,0.022419834513610334,0.03273869346733668,0.010318858953726348,31.51884776349261,0.05023981258273125,0.08,0.005
0.35175879396984927,0.022672295883372804,0.03314070351758794,0.010468407634215134,31.587765264728002,0.05023981258273125,0.08,0.005
0.35678391959798994,0.02292475725313527,0.033542713567839194,0.010617956314703924,31.655030810877616,0.05023981258273125,0.08,0.005
0.36180904522613067,0.02317721862289774,0.03394472361809045,0.01076750499519271,31.72070309464618,0.05023981258273125,0.08,0.005
0.36683417085427134,0.023429679992660206,0.034346733668341706,0.0109170536756815,31.784838060872257,0.05023981258273125,0.08,0.005
0.37185929648241206,0.023682141362422676,0.03474874371859296,0.011066602356170286,31.847489065479206,0.05023981258273125,0.08,0.005
0.3768844221105528,0.023934602732185145,0.035150753768844224,0.01121615103665908,31.908707023519035,0.05023981258273125,0.08,0.005
0.38190954773869346,0.02418706410194761,0.03555276381909547,0.011365699717147862,31.96854054717208,0.05023981258273125,0.08,0.005
0.3869346733668342,0.02443952547171008,0.035954773869346736,0.011515248397636655,32.02703607448908,0.05023981258273125,0.08,0.005
0.3919597989949749,0.02469198684147255,0.03635678391959799,0.011664797078125441,32.08423798959175,0.05023981258273125,0.08,0.005
0.3969849246231156,0.02494444821123502,0.03675879396984925,0.011814345758614227,32.14018873498607,0.05023981258273125,0.08,0.005
0.4020100502512563,0.02519690958099749,0.0371608040201005,0.011963894439103014,32.194928916585525,0.05023981258273125,0.08,0.005
0.40703517587939697,0.025449370950759956,0.03756281407035176,0.012113443119591803,32.248497401990214,0.05023981258273125,0.08,0.005
0.4120603015075377,0.025701832320522425,0.037964824120603015,0.01226299180008059,32.300931412522004,0.05023981258273125,0.08,0.005
0.4170854271356784,0.025954293690284895,0.03836683417085427,0.012412540480569376,32.35226660947355,0.05023981258273125,0.08,0.005
0.4221105527638191,0.02620675506004736,0.038768844221105526,0.012562089161058165,32.40253717499125,0.05023981258273125,0.08,0.005
0.4271356783919598,0.02645921642980983,0.03917085427135678,0.012711637841546952,32.45177588797746,0.05023981258273125,0.08,0.005
0.4321608040201005,0.026711677799572297,0.03957286432160804,0.012861186522035741,32.50001419536651,0.05023981258273125,0.08,0.005
0.4371859296482412,0.026964139169334767,0.039974874371859294,0.013010735202524527,32.5472822790997,0.05023981258273125,0.08,0.005
0.44221105527638194,0.027216600539097236,0.04037688442211056,0.01316028388301332,32.59360911909957,0.05023981258273125,0.08,0.005
0.4472361809045226,0.027469061908859706,0.040778894472361805,0.0133098325635021,32.639022552519016,0.05023981258273125,0.08,0.005
0.45226130653266333,0.027721523278622175,0.04118090452261307,0.013459381243990893,32.68354932952029,0.05023981258273125,0.08,0.005
0.457286432160804,0.02797398464838464,0.04158291457286432,0.013608929924479676,32.727215165818194,0.05023981258273125,0.08,0.005
0.4623115577889447,0.02822644601814711,0.04198492462311558,0.013758478604968469,32.77004479220496,0.05023981258273125,0.08,0.005
0.46733668341708545,0.02847890738790958,0.042386934673366836,0.013908027285457255,32.81206200125659,0.05023981258273125,0.08,0.005
0.4723618090452261,0.028731368757672047,0.04278894472361809,0.014057575965946045,32.85328969140649,0.05023981258273125,0.08,0.005
0.47738693467336685,0.028983830127434516,0.04319095477386935,0.01420712464643483,32.89374990855766,0.05023981258273125,0.08,0.005
0.4824120603015075,0.029236291497196983,0.0435929648241206,0.01435667332692362,32.93346388539251,0.05023981258273125,0.08,0.005
0.48743718592964824,0.029488752866959452,0.04399497487437186,0.014506222007412407,32.97245207852734,0.05023981258273125,0.08,0.005
0.49246231155778897,0.029741214236721922,0.044396984924623115,0.014655770687901193,33.01073420364842,0.05023981258273125,0.08,0.005
0.49748743718592964,0.029993675606484388,0.04479899497487437,0.014805319368389983,33.048329268756106,0.05023981258273125,0.08,0.005
0.5025125628140703,0.030246136976246858,0.045201005025125626,0.014954868048878769,33.085255605635076,0.05023981258273125,0.08,0.005
0.507537688442211,0.030498598346009327,0.04560301507537688,0.015104416729367555,33.12153089965999,0.05023981258273125,0.08,0.005
0.5125628140703518,0.030751059715771797,0.04600502512562814,0.015253965409856341,33.15717221803836,0.05023981258273125,0.08,0.005
0.5175879396984925,0.031003521085534266,0.046407035175879394,0.015403514090345127,33.1921960365856,0.05023981258273125,0.08,0.005
0.5226130653266332,0.03125598245529673,0.046809045226130656,0.015553062770833924,33.226618265120244,0.05023981258273125,0.08,0.005
0.5276381909547738,0.0315084438250592,0.047211055276381905,0.015702611451322707,33.26045427156167,0.05023981258273125,0.08,0.005
0.5326633165829145,0.031760905194821665,0.04761306532663316,0.015852160131811496,33.293718904807264,0.05023981258273125,0.08,0.005
0.5376884422110553,0.03201336656458414,0.04801507537688442,0.01600170881230028,33.32642651646003,0.05023981258273125,0.08,0.005
0.542713567839196,0.032265827934346604,0.04841708542713568,0.016151257492789076,33.35859098147406,0.05023981258273125,0.08,0.005
0.5477386934673367,0.03251828930410908,0.048819095477386935,0.01630080617327786,33.39022571777966,0.05023981258273125,0.08,0.005
0.5527638190954774,0.03277075067387154,0.04922110552763819,0.016450354853766648,33.42134370494704,0.05023981258273125,0.08,0.005
0.5577889447236181,0.03302321204363401,0.04962311557788944,0.01659990353425543,33.451957501942594,0.05023981258273125,0.08,0.005
0.5628140703517588,0.03327567341339648,0.0500251256281407,0.01674945221474422,33.48207926402913,0.05023981258273125,0.08,0.005
0.5678391959798995,0.03352813478315895,0.05042713567839196,0.01689900089523301,33.51172075885769,0.05023981258273125,0.08,0.005
0.5728643216080402,0.03378059615292142,0.050829145728643214,0.017048549575721793,33.54089338179572,0.05023981258273125,0.08,0.005
0.577889447236181,0.03403305752268389,0.05123115577889448,0.01719809825621059,33.56960817053366,0.05023981258273125,0.08,0.005
0.5829145728643216,0.034285518892446354,0.051633165829145726,0.017347646936699372,33.597875819009005,0.05023981258273125,0.08,0.005
0.5879396984924623,0.03453798026220882,0.05203517587939698,0.017497195617188162,33.62570669068512,0.05023981258273125,0.08,0.005
0.592964824120603,0.03479044163197129,0.05243718592964824,0.017646744297676945,33.65311083121909,0.05023981258273125,0.08,0.005
0.5979899497487438,0.03504290300173376,0.0528391959798995,0.01779629297816574,33.68009798055142,0.05023981258273125,0.08,0.005
0.6030150753768845,0.03529536437149623,0.053241206030150756,0.017945841658654524,33.70667758444785,0.05023981258273125,0.08,0.005
0.6080402010050251,0.0355478257412587,0.053643216080402005,0.018095390339143307,33.73285880552242,0.05023981258273125,0.08,0.005
0.6130653266331658,0.035800287111021165,0.05404522613065326,0.018244939019632096,33.75865053376836,0.05023981258273125,0.08,0.005
0.6180904522613065,0.03605274848078364,0.054447236180904524,0.018394487700120886,33.784061396622576,0.05023981258273125,0.08,0.005
0.6231155778894473,0.036305209850546104,0.05484924623115578,0.018544036380609676,33.809099768587494,0.05023981258273125,0.08,0.005
0.628140703517588,0.03655767122030857,0.055251256281407035,0.018693585061098465,33.83377378043287,0.05023981258273125,0.08,0.005
0.6331658291457286,0.036810132590071036,0.055653266331658284,0.018843133741587248,33.858091327998764,0.05023981258273125,0.08,0.005
0.6381909547738693,0.03706259395983351,0.05605527638190955,0.018992682422076038,33.88206008061974,0.05023981258273125,0.08,0.005
0.6432160804020101,0.037315055329595975,0.0564572864321608,0.019142231102564827,33.90568748918915,0.05023981258273125,0.08,0.005
0.6482412060301508,0.03756751669935845,0.05685929648241206,0.01929177978305361,33.928980793881294,0.05023981258273125,0.08,0.005
0.6532663316582915,0.037819978069120914,0.05726130653266332,0.019441328463542407,33.951947031548386,0.05023981258273125,0.08,0.005
0.6582914572864321,0.03807243943888338,0.05766331658291457,0.01959087714403119,33.9745930428079,0.05023981258273125,0.08,0.005
0.6633165829145728,0.03832490080864585,0.058065326633165826,0.01974042582451998,33.99692547883579,0.05023981258273125,0.08,0.005
0.6683417085427136,0.03857736217840832,0.05846733668341708,0.019889974505008762,34.018950807879186,0.05023981258273125,0.08,0.005
0.6733668341708543,0.038829823548170786,0.058869346733668344,0.02003952318549756,34.04067532150247,0.05023981258273125,0.08,0.005
0.678391959798995,0.03908228491793326,0.0592713567839196,0.02018907186598634,34.0621051405789,0.05023981258273125,0.08,0.005
0.6834170854271356,0.039334746287695725,0.05967336683417085,0.020338620546475124,34.08324622104042,0.05023981258273125,0.08,0.005
0.6884422110552764,0.03958720765745819,0.060075376884422105,0.020488169226963913,34.10410435939623,0.05023981258273125,0.08,0.005
0.6934673366834171,0.039839669027220664,0.06047738693467337,0.020637717907452703,34.12468519803147,0.05023981258273125,0.08,0.005
0.6984924623115578,0.04009213039698313,0.06087939698492462,0.020787266587941493,34.14499423029597,0.05023981258273125,0.08,0.005
0.7035175879396985,0.040344591766745604,0.06128140703517588,0.020936815268430276,34.16503680539258,0.05023981258273125,0.08,0.005
0.7085427135678392,0.04059705313650806,0.06168341708542713,0.021086363948919065,34.184818133074494,0.05023981258273125,0.08,0.005
0.7135678391959799,0.040849514506270536,0.06208542713567839,0.021235912629407855,34.20434328815996,0.05023981258273125,0.08,0.005
0.7185929648241206,0.041101975876033,0.062487437185929647,0.021385461309896645,34.223617214872796,0.05023981258273125,0.08,0.005
0.7236180904522613,0.041354437245795475,0.06288944723618091,0.021535009990385434,34.24264473101639,0.05023981258273125,0.08,0.005
0.7286432160804021,0.04160689861555794,0.06329145728643217,0.021684558670874224,34.261430531988644,0.05023981258273125,0.08,0.005
0.7336683417085427,0.04185935998532041,0.06369346733668342,0.021834107351363014,34.27997919464489,0.05023981258273125,0.08,0.005
0.7386934673366834,0.04211182135508288,0.06409547738693468,0.021983656031851796,34.29829518101534,0.05023981258273125,0.08,0.005
0.7437185929648241,0.04236428272484535,0.06449748743718593,0.022133204712340586,34.31638284188372,0.05023981258273125,0.08,0.005
0.7487437185929648,0.04261674409460782,0.06489949748743719,0.02228275339282937,34.33424642023263,0.05023981258273125,0.08,0.005
0.7537688442211056,0.042869205464370286,0.06530150753768844,0.02243230207331816,34.351890054561856,0.05023981258273125,0.08,0.005
0.7587939698492463,0.04312166683413276,0.0657035175879397,0.02258185075380694,34.36931778208475,0.05023981258273125,0.08,0.005
0.7638190954773869,0.04337412820389522,0.06610552763819096,0.022731399434295738,34.38653354180807,0.05023981258273125,0.08,0.005
0.7688442211055276,0.04362658957365769,0.06650753768844221,0.02288094811478452,34.40354117749996,0.05023981258273125,0.08,0.005
0.7738693467336684,0.04387905094342016,0.06690954773869347,0.02303049679527331,34.42034444055117,0.05023981258273125,0.08,0.005
0.7788944723618091,0.04413151231318263,0.06731155778894472,0.023180045475762093,34.43694699273353,0.05023981258273125,0.08,0.005
0.7839195979899498,0.044383973682945096,0.06771356783919599,0.023329594156250896,34.45335240886032,0.05023981258273125,0.08,0.005
0.7889447236180904,0.04463643505270756,0.06811557788944723,0.023479142836739672,34.46956417935223,0.05023981258273125,0.08,0.005
0.7939698492462312,0.044888896422470036,0.0685175879396985,0.02362869151722847,34.485585712713345,0.05023981258273125,0.08,0.005
0.7989949748743719,0.0451413577922325,0.06891959798994976,0.02377824019771726,34.50142033792004,0.05023981258273125,0.08,0.005
0.8040201005025126,0.045393819161994975,0.06932160804020102,0.02392778887820604,34.51707130672709,0.05023981258273125,0.08,0.005
0.8090452261306533,0.04564628053175744,0.06972361809045227,0.02407733755869483,34.53254179589384,0.05023981258273125,0.08,0.005
0.8140703517587939,0.04589874190151991,0.07012562814070353,0.02422688623918362,34.54783490933386,0.05023981258273125,0.08,0.005
0.8190954773869347,0.04615120327128237,0.07052763819095478,0.02437643491967241,34.562953680191015,0.05023981258273125,0.08,0.005
0.8241206030150754,0.046403664641044846,0.07092964824120604,0.024525983600161193,34.57790107284504,0.05023981258273125,0.08,0.005
0.8291457286432161,0.04665612601080731,0.0713316582914573,0.024675532280649982,34.59267998484921,0.05023981258273125,0.08,0.005
0.8341708542713568,0.046908587380569786,0.07173366834170855,0.024825080961138765,34.607293248802904,0.05023981258273125,0.08,0.005
0.8391959798994975,0.04716104875033225,0.0721356783919598,0.024974629641627555,34.6217436341615,0.05023981258273125,0.08,0.005
0.8442211055276382,0.04741351012009472,0.07253768844221106,0.025124178322116344,34.63603384898616,0.05023981258273125,0.08,0.005
0.8492462311557789,0.04766597148985719,0.07293969849246232,0.025273727002605127,34.650166541635684,0.05023981258273125,0.08,0.005
0.8542713567839196,0.04791843285961966,0.07334170854271357,0.025423275683093917,34.6641443024028,0.05023981258273125,0.08,0.005
0.8592964824120604,0.04817089422938213,0.07374371859296483,0.0255728243635827,34.67796966509681,0.05023981258273125,0.08,0.005
0.864321608040201,0.04842335559914459,0.07414572864321609,0.025722373044071496,34.6916451085749,0.05023981258273125,0.08,0.005
0.8693467336683417,0.04867581696890706,0.07454773869346734,0.02587192172456028,34.705173058223764,0.05023981258273125,0.08,0.005
0.8743718592964824,0.04892827833866953,0.0749497487437186,0.02602147040504907,34.71855588739366,0.05023981258273125,0.08,0.005
0.8793969849246231,0.049180739708432,0.07535175879396985,0.02617101908553785,34.73179591878648,0.05023981258273125,0.08,0.005
0.8844221105527639,0.04943320107819447,0.07575376884422112,0.026320567766026655,34.74489542579969,0.05023981258273125,0.08,0.005
0.8894472361809045,0.049685662447956934,0.07615577889447236,0.02647011644651543,34.757856633827586,0.05023981258273125,0.08,0.005
0.8944723618090452,0.04993812381771941,0.07655778894472362,0.026619665127004213,34.77068172152175,0.05023981258273125,0.08,0.005
0.8994974874371859,0.05019058518748187,0.07695979899497488,0.026769213807493003,34.783372822011806,0.05023981258273125,0.08,0.005
0.9045226130653267,0.050443046557244346,0.07736180904522615,0.0269187624879818,34.795932024088195,0.05023981258273125,0.08,0.005
0.9095477386934674,0.05069550792700681,0.0777638190954774,0.02706831116847059,34.808361373348276,0.05023981258273125,0.08,0.005
0.914572864321608,0.05094796929676928,0.07816582914572864,0.027217859848959365,34.820662873307064,0.05023981258273125,0.08,0.005
0.9195979899497487,0.051200430666531745,0.0785678391959799,0.027367408529448155,34.832838486473825,0.05023981258273125,0.08,0.005
0.9246231155778895,0.05145289203629422,0.07896984924623117,0.02751695720993695,34.844890135395815,0.05023981258273125,0.08,0.005
0.9296482412060302,0.051705353406056684,0.07937185929648242,0.02766650589042574,34.85681970367028,0.05023981258273125,0.08,0.005
0.9346733668341709,0.05195781477581916,0.07977386934673368,0.027816054570914524,34.86862903692592,0.05023981258273125,0.08,0.005
0.9396984924623115,0.052210276145581616,0.08017587939698492,0.027965603251403306,34.88031994377473,0.05023981258273125,0.08,0.005
0.9447236180904522,0.05246273751534409,0.08057788944723619,0.028115151931892103,34.89189419673544,0.05023981258273125,0.08,0.005
0.949748743718593,0.05271519888510656,0.08097989949748745,0.028264700612380886,34.903353533129355,0.05023981258273125,0.08,0.005
0.9547738693467337,0.05296766025486903,0.0813819095477387,0.028414249292869675,34.91469965594977,0.05023981258273125,0.08,0.005
0.9597989949748744,0.0532201216246315,0.08178391959798996,0.028563797973358458,34.92593423470557,0.05023981258273125,0.08,0.005
0.964824120603015,0.05347258299439396,0.08218592964824122,0.028713346653847255,34.93705890624032,0.05023981258273125,0.08,0.005
0.9698492462311558,0.053725044364156434,0.08258793969849247,0.028862895334336038,34.94807527552705,0.05023981258273125,0.08,0.005
0.9748743718592965,0.0539775057339189,0.08298994974874373,0.029012444014824827,34.95898491644045,0.05023981258273125,0.08,0.005
0.9798994974874372,0.05422996710368137,0.08339195979899498,0.02916199269531361,34.96978937250622,0.05023981258273125,0.08,0.005
0.9849246231155779,0.05448242847344384,0.08379396984924624,0.0293115413758024,34.98049015762925,0.05023981258273125,0.08,0.005
0.9899497487437187,0.05473488984320631,0.0841959798994975,0.029461090056291182,34.99108875680063,0.05023981258273125,0.08,0.005
0.9949748743718593,0.05498735121296877,0.08459798994974875,0.02961063873677998,35.001586626784764,0.05023981258273125,0.08,0.005
1.0,0.055239812582731244,0.085,0.02976018741726876,35.011985196786775,0.05023981258273125,0.08,0.005
