x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.02020202,0.0,0.07531283,0.07162598,0.023275346,0.3265962,0.07531283,0.01,-2.0946076,-0.71084666,0.022045242,7.5312834,0.050239813,1,0
0.02020202,0.020408163,0.11733319,0.11549467,0.020689582,0.3348906,0.11733319,0.011025302,-2.3471375,-0.7680263,0.027028754,10.642175,0.050239813,1,1
0.02020202,0.040816326,0.17050426,0.16955777,0.017940538,0.34466934,0.17050426,0.012050604,-2.7931592,-0.81589836,0.034850314,14.149021,0.050239813,1,2
0.02020202,0.06122449,0.2320149,0.23151827,0.015172498,0.3555176,0.2320149,0.013075907,-3.1193929,-0.8461025,0.04200583,17.743694,0.050239813,1,3
0.02020202,0.08163265,0.29904234,0.29877925,0.012540894,0.3669719,0.29904234,0.014101209,-3.3154638,-0.8541828,0.04796919,21.206858,0.050239813,1,4
0.02020202,0.10204081,0.36874577,0.36860484,0.010194365,0.37856022,0.36874577,0.015126511,-3.3791938,-0.83342904,0.05228801,24.377449,0.050239813,1,5
0.02020202,0.12244898,0.43836528,0.43828756,0.008254111,0.38984263,0.43836528,0.016151814,-3.317175,-0.7779316,0.054641098,27.140312,0.050239813,1,6
0.02020202,0.14285713,0.5053882,0.5053425,0.0067979135,0.40044743,0.5053882,0.017177116,-3.1451046,-0.6864619,0.054898486,29.42218,0.050239813,1,7
0.02020202,0.1632653,0.5677285,0.56769836,0.00585432,0.410094,0.5677285,0.018202417,-2.8860013,-0.564446,0.05314333,31.189734,0.050239813,1,8
0.02020202,0.18367347,0.62384707,0.62382364,0.0054076314,0.41859823,0.62384707,0.01922772,-2.5666523,-0.4223038,0.049642038,32.44519,0.050239813,1,9
0.02020202,0.20408162,0.6727904,0.6727687,0.0054080263,0.42586502,0.6727904,0.020253021,-2.2150242,-0.2717285,0.044806108,33.21926,0.050239813,1,10
0.02020202,0.2244898,0.7142009,0.71417755,0.005778853,0.43188098,0.7142009,0.021278325,-1.8597702,-0.1228058,0.03917994,33.564713,0.050239813,1,11
0.02020202,0.24489796,0.7483284,0.7483009,0.0064191185,0.4367152,0.7483284,0.022303628,-1.5295252,0.016731624,0.03342192,33.55187,0.050239813,1,12
0.02020202,0.26530612,0.77600735,0.7759739,0.0072053447,0.4405169,0.77600735,0.02332893,-1.2494226,0.14151694,0.028218329,33.263737,0.050239813,1,13
0.02020202,0.28571427,0.79852486,0.79848474,0.007999688,0.4434972,0.79852486,0.02435423,-1.0362206,0.24875164,0.02414127,32.787933,0.050239813,1,14
0.02020202,0.30612245,0.81739694,0.817351,0.008664459,0.44589585,0.81739694,0.025379535,-0.89551514,0.3383022,0.02153275,32.206932,0.050239813,1,15
0.02020202,0.3265306,0.8341249,0.83407545,0.009081714,0.44794536,0.8341249,0.026404835,-0.8221955,0.41201815,0.020461958,31.589855,0.050239813,1,16
0.02020202,0.34693876,0.8499949,0.8499454,0.009171549,0.449839,0.8499949,0.027430138,-0.8032504,0.47236133,0.020753117,30.987627,0.050239813,1,17
0.02020202,0.36734694,0.8659545,0.86590874,0.008903984,0.4517107,0.8659545,0.028455442,-0.8213239,0.5212432,0.022055812,30.431948,0.050239813,1,18
0.02020202,0.3877551,0.88256454,0.8825255,0.008301698,0.45362553,0.88256454,0.029480742,-0.8582637,0.55926204,0.02393525,29.936985,0.050239813,1,19
0.02020202,0.40816325,0.9000243,0.8999936,0.0074327104,0.45558652,0.9000243,0.030506045,-0.8977389,0.5859061,0.02595365,29.503147,0.050239813,1,20
0.02020202,0.42857143,0.91823167,0.9182094,0.0063952133,0.4575501,0.91823167,0.03153135,-0.9260112,0.6003424,0.027701901,29.121231,0.050239813,1,21
0.02020202,0.4489796,0.93683636,0.9368214,0.0052984953,0.45944545,0.93683636,0.03255665,-0.9310923,0.60235363,0.028780423,28.775578,0.050239813,1,22
0.02020202,0.46938774,0.9552617,0.9552523,0.0042450614,0.46118638,0.9552617,0.03358195,-0.9016615,0.593162,0.028761104,28.44569,0.050239813,1,23
0.02020202,0.48979592,0.9727068,0.97270113,0.0033176802,0.4626743,0.9727068,0.034607254,-0.8274106,0.5755757,0.027196335,28.107021,0.050239813,1,24
0.02020202,0.5102041,0.98817945,0.9881761,0.0025749952,0.4637931,0.98817945,0.03563256,-0.70080715,0.5537382,0.02368268,27.732487,0.050239813,1,25
0.02020202,0.53061223,1.0005695,1.0005673,0.0020553172,0.46440458,1.0005695,0.03665786,-0.51858896,0.5325324,0.017930986,27.294815,0.050239813,1,26
0.02020202,0.55102044,1.0087436,1.0087421,0.0017833337,0.46435022,1.0087436,0.037683163,-0.2821423,0.5169145,0.009805186,26.769081,0.050239813,1,27
0.02020202,0.5714286,1.0116371,1.0116355,0.0017761961,0.46346626,1.0116371,0.038708463,0.0030845366,0.5110262,-0.00066790346,26.134777,0.050239813,1,28
0.02020202,0.59183675,1.0083292,1.008327,0.0020461008,0.46160695,1.0083292,0.039733768,0.32904723,0.5174735,-0.013329661,25.377134,0.050239813,1,29
0.02020202,0.6122449,0.9980773,0.9980739,0.0026037842,0.45866394,0.9980773,0.04075907,0.6875552,0.5368517,-0.027970659,24.487242,0.050239813,1,30
0.02020202,0.63265306,0.9802964,0.9802903,0.003463164,0.45457244,0.9802964,0.04178437,1.0723313,0.56764334,-0.044417433,23.46084,0.050239813,1,31
0.02020202,0.6530612,0.9545067,0.9544954,0.0046440884,0.44930115,0.9545067,0.042809673,1.4784552,0.60650843,-0.06252638,22.29652,0.050239813,1,32
0.02020202,0.6734694,0.92033094,0.92031026,0.0061664954,0.44284052,0.92033094,0.043834977,1.8988107,0.64871067,-0.08204358,20.995356,0.050239813,1,33
0.02020202,0.6938776,0.87758404,0.87754726,0.00803484,0.43519646,0.87758404,0.04486028,2.3200805,0.6887041,-0.102424845,19.562607,0.050239813,1,34
0.02020202,0.71428573,0.826429,0.8263658,0.01022207,0.42639676,0.826429,0.045885578,2.7207534,0.72071856,-0.122713,18.010649,0.050239813,1,35
0.02020202,0.7346939,0.767548,0.7674436,0.012660123,0.41651,0.767548,0.046910882,3.0714378,0.7389916,-0.14150502,16.361834,0.050239813,1,36
0.02020202,0.75510204,0.7022883,0.7021229,0.015241668,0.40567583,0.7022883,0.047936186,3.3377447,0.7381796,-0.15703581,14.650484,0.050239813,1,37
0.02020202,0.7755102,0.63272196,0.63247055,0.017835047,0.39413935,0.63272196,0.048961483,3.4862242,0.7141736,-0.1674314,12.922852,0.050239813,1,38
0.02020202,0.79591835,0.5615539,0.5611866,0.02030677,0.38226545,0.5615539,0.049986787,3.4921732,0.6653079,-0.17110476,11.234047,0.050239813,1,39
0.02020202,0.81632656,0.49186146,0.49134457,0.022543237,0.37051645,0.49186146,0.05101209,3.3469138,0.59322053,-0.16718136,9.642056,0.050239813,1,40
0.02020202,0.8367347,0.4267007,0.4259988,0.024464516,0.35939077,0.4267007,0.052037396,3.0617156,0.5023959,-0.15578972,8.199886,0.050239813,1,41
0.02020202,0.85714287,0.3686825,0.36776257,0.026028402,0.34934276,0.3686825,0.0530627,2.6653483,0.3984323,-0.13802983,6.948054,0.050239813,1,42
0.02020202,0.877551,0.3196784,0.31851703,0.027224567,0.34071952,0.3196784,0.054087996,2.1949947,0.28645295,-0.115566544,5.910339,0.050239813,1,43
0.02020202,0.8979592,0.28076792,0.27936187,0.028063692,0.33373985,0.28076792,0.0551133,1.6849657,0.17070805,-0.090050004,5.0943766,0.050239813,1,44
0.02020202,0.9183673,0.25240654,0.25078493,0.02856538,0.3285153,0.25240654,0.056138605,1.1594223,0.055358406,-0.062695205,4.4961314,0.050239813,1,45
0.02020202,0.93877554,0.23467614,0.2329085,0.028749315,0.3250906,0.23467614,0.05716391,0.6322185,-0.054808743,-0.03422464,4.10532,0.050239813,1,46
0.02020202,0.9591837,0.22747302,0.22566393,0.028631536,0.32347503,0.22747302,0.058189206,0.11224785,-0.1541511,-0.0051288004,3.9091961,0.050239813,1,47
0.02020202,0.97959185,0.23055321,0.22881895,0.028225344,0.32365015,0.23055321,0.05921451,-0.38950092,-0.23679446,0.023942638,3.8935256,0.050239813,1,48
0.02020202,1.0,0.24342833,0.24186471,0.027546518,0.32555276,0.24342833,0.060239814,-0.63616806,-0.2916973,0.038693015,4.0409875,0.050239813,1,49
0.04040404,0.0,0.06573891,0.061074447,0.024321109,0.32354006,0.06573891,0.01,-2.0489168,-0.59369737,0.021462044,6.573891,0.050239813,2,0
0.04040404,0.020408163,0.106122285,0.103881806,0.021691248,0.33184177,0.106122285,0.011025302,-2.3040469,-0.648602,0.026441215,9.62534,0.050239813,2,1
0.04040404,0.040816326,0.15817249,0.15703928,0.018899674,0.34169382,0.15817249,0.012050604,-2.7564747,-0.69832414,0.034317695,13.1256895,0.050239813,2,2
0.04040404,0.06122449,0.21884689,0.21825473,0.016088238,0.35267746,0.21884689,0.013075907,-3.091128,-0.73498607,0.0415755,16.73665,0.050239813,2,3
0.04040404,0.08163265,0.28532735,0.2850123,0.013404271,0.36433387,0.28532735,0.014101209,-3.3012605,-0.75484425,0.047745366,20.234247,0.050239813,2,4
0.04040404,0.10204081,0.35489756,0.3547275,0.0109849125,0.37620282,0.35489756,0.015126511,-3.38678,-0.7513445,0.052422386,23.461956,0.050239813,2,5
0.04040404,0.12244898,0.4249508,0.42485672,0.0089413,0.3878541,0.4249508,0.016151814,-3.3527944,-0.7177466,0.055282615,26.30979,0.050239813,2,6
0.04040404,0.14285713,0.4930574,0.49300265,0.0073476955,0.3989113,0.4930574,0.017177116,-3.2099564,-0.6512022,0.056124862,28.704317,0.050239813,2,7
0.04040404,0.1632653,0.557083,0.5570481,0.0062383637,0.40906882,0.557083,0.018202417,-2.9754276,-0.55536675,0.054924756,30.604893,0.050239813,2,8
