x,y,u_velocity,v_velocity,pressure,boundary_type,learned_viscosity_param
0.0,0.5929648,0.9962522,0.0020998567,0.45950928,inlet,0.05023981258273125
0.0,0.59799,0.99431324,0.0021954477,0.45889157,inlet,0.05023981258273125
0.0,0.60301507,0.9919269,0.0023087822,0.4582041,inlet,0.05023981258273125
0.0,0.6080402,0.9890851,0.0024400167,0.4574458,inlet,0.05023981258273125
0.0,0.6130653,0.9857798,0.0025892854,0.45661584,inlet,0.05023981258273125
0.0,0.61809045,0.982004,0.0027567893,0.45571372,inlet,0.05023981258273125
0.0,0.6231156,0.9777512,0.0029427595,0.45473877,inlet,0.05023981258273125
0.0,0.6281407,0.97301507,0.0031473972,0.45369092,inlet,0.05023981258273125
0.0,0.63316584,0.96778977,0.0033709817,0.45256963,inlet,0.05023981258273125
0.0,0.638191,0.96206987,0.0036138147,0.4513749,inlet,0.05023981258273125
0.0,0.6432161,0.95585024,0.0038761497,0.45010677,inlet,0.05023981258273125
0.0,0.6482412,0.9491264,0.0041582696,0.44876525,inlet,0.05023981258273125
0.0,0.6532663,0.9418942,0.0044604614,0.44735044,inlet,0.05023981258273125
0.0,0.65829146,0.9341493,0.0047829524,0.4458625,inlet,0.05023981258273125
0.0,0.6633166,0.92588955,0.005126007,0.44430175,inlet,0.05023981258273125
0.0,0.6683417,0.91711235,0.005489722,0.4426684,inlet,0.05023981258273125
0.0,0.67336684,0.9078163,0.0058741868,0.44096294,inlet,0.05023981258273125
0.0,0.67839193,0.8980015,0.006279409,0.43918583,inlet,0.05023981258273125
0.0,0.6834171,0.8876684,0.0067052506,0.43733752,inlet,0.05023981258273125
0.0,0.68844223,0.87681973,0.007151503,0.43541867,inlet,0.05023981258273125
0.0,0.6934673,0.8654592,0.0076178014,0.43343008,inlet,0.05023981258273125
0.0,0.69849247,0.85359246,0.008103654,0.4313725,inlet,0.05023981258273125
0.0,0.7035176,0.8412271,0.008608427,0.42924693,inlet,0.05023981258273125
0.0,0.7085427,0.82837254,0.009131312,0.42705444,inlet,0.05023981258273125
0.0,0.71356785,0.81504047,0.009671383,0.42479652,inlet,0.05023981258273125
0.0,0.71859294,0.8012452,0.010227479,0.4224746,inlet,0.05023981258273125
0.0,0.7236181,0.78700304,0.010798454,0.42009044,inlet,0.05023981258273125
0.0,0.72864324,0.77233326,0.011382822,0.4176462,inlet,0.05023981258273125
0.0,0.7336683,0.75725794,0.011979051,0.41514415,inlet,0.05023981258273125
0.0,0.7386935,0.7418013,0.012585476,0.41258705,inlet,0.05023981258273125
0.0,0.7437186,0.72599095,0.013200324,0.40997788,inlet,0.05023981258273125
0.0,0.7487437,0.709857,0.013821717,0.40732032,inlet,0.05023981258273125
0.0,0.75376886,0.69343174,0.014447715,0.404618,inlet,0.05023981258273125
0.0,0.75879395,0.6767509,0.015076272,0.40187538,inlet,0.05023981258273125
0.0,0.7638191,0.6598518,0.015705395,0.39909703,inlet,0.05023981258273125
0.0,0.76884425,0.64277405,0.016333088,0.3962882,inlet,0.05023981258273125
0.0,0.77386934,0.62555987,0.016957305,0.39345434,inlet,0.05023981258273125
0.0,0.7788945,0.60825205,0.01757608,0.39060155,inlet,0.05023981258273125
0.0,0.7839196,0.5908959,0.018187556,0.38773596,inlet,0.05023981258273125
0.0,0.7889447,0.5735367,0.018789887,0.3848642,inlet,0.05023981258273125
0.0,0.79396987,0.556221,0.019381382,0.38199314,inlet,0.05023981258273125
0.0,0.79899496,0.53899586,0.01996043,0.37912986,inlet,0.05023981258273125
0.0,0.8040201,0.52190757,0.020525578,0.37628153,inlet,0.05023981258273125
0.0,0.80904526,0.5050022,0.021075487,0.37345546,inlet,0.05023981258273125
0.0,0.81407034,0.48832536,0.021608967,0.37065887,inlet,0.05023981258273125
0.0,0.8190955,0.4719207,0.022124968,0.36789897,inlet,0.05023981258273125
0.0,0.8241206,0.45583108,0.022622526,0.36518288,inlet,0.05023981258273125
0.0,0.8291457,0.44009632,0.023100916,0.36251736,inlet,0.05023981258273125
0.0,0.8341709,0.42475533,0.023559473,0.359909,inlet,0.05023981258273125
0.0,0.83919597,0.40984356,0.02399766,0.35736412,inlet,0.05023981258273125
0.0,0.8442211,0.39539403,0.02441514,0.3548885,inlet,0.05023981258273125
0.0,0.8492462,0.38143682,0.024811577,0.35248756,inlet,0.05023981258273125
0.0,0.85427135,0.36799917,0.025186788,0.3501663,inlet,0.05023981258273125
0.0,0.8592965,0.35510534,0.02554072,0.3479293,inlet,0.05023981258273125
0.0,0.8643216,0.3427766,0.025873335,0.3457805,inlet,0.05023981258273125
0.0,0.86934674,0.3310311,0.026184728,0.34372354,inlet,0.05023981258273125
0.0,0.8743719,0.31988448,0.026474968,0.34176156,inlet,0.05023981258273125
0.0,0.879397,0.30934972,0.02674423,0.33989722,inlet,0.05023981258273125
0.0,0.8844221,0.29943725,0.026992712,0.33813268,inlet,0.05023981258273125
0.0,0.8894472,0.29015538,0.027220633,0.33646992,inlet,0.05023981258273125
0.0,0.89447236,0.28151032,0.027428271,0.33491045,inlet,0.05023981258273125
0.0,0.8994975,0.2735065,0.027615823,0.33345544,inlet,0.05023981258273125
0.0,0.9045226,0.2661473,0.027783569,0.33210593,inlet,0.05023981258273125
0.0,0.90954775,0.25943395,0.02793174,0.33086252,inlet,0.05023981258273125
0.0,0.9145729,0.25336725,0.02806057,0.32972574,inlet,0.05023981258273125
0.0,0.919598,0.24794692,0.028170312,0.32869595,inlet,0.05023981258273125
0.0,0.92462313,0.24317151,0.028261162,0.32777327,inlet,0.05023981258273125
0.0,0.9296482,0.23903945,0.028333317,0.32695788,inlet,0.05023981258273125
0.0,0.93467337,0.23554829,0.02838697,0.32624963,inlet,0.05023981258273125
0.0,0.9396985,0.23269475,0.028422283,0.32564834,inlet,0.05023981258273125
0.0,0.9447236,0.2304757,0.028439377,0.32515386,inlet,0.05023981258273125
0.0,0.94974875,0.22888681,0.02843846,0.32476574,inlet,0.05023981258273125
0.0,0.95477384,0.2279233,0.028419605,0.32448357,inlet,0.05023981258273125
0.0,0.959799,0.22757971,0.028382968,0.32430667,inlet,0.05023981258273125
0.0,0.96482414,0.22784975,0.028328678,0.32423437,inlet,0.05023981258273125
0.0,0.9698492,0.22872597,0.028256873,0.32426575,inlet,0.05023981258273125
0.0,0.9748744,0.23020008,0.02816773,0.3243997,inlet,0.05023981258273125
0.0,0.9798995,0.23226237,0.02806138,0.32463497,inlet,0.05023981258273125
0.0,0.9849246,0.23490168,0.027938064,0.32497,inlet,0.05023981258273125
0.0,0.98994976,0.2381056,0.02779798,0.32540303,inlet,0.05023981258273125
0.0,0.99497485,0.24185967,0.027641412,0.32593206,inlet,0.05023981258273125
0.0,1.0,0.24614817,0.027468707,0.32655472,inlet,0.05023981258273125
2.0,0.0,0.18010311,0.0169595,0.31455767,outlet,0.05023981258273125
2.0,0.0050251256,0.18192744,0.017093495,0.31493375,outlet,0.05023981258273125
2.0,0.010050251,0.18406199,0.017218601,0.31534362,outlet,0.05023981258273125
2.0,0.015075376,0.18652235,0.017334223,0.31578898,outlet,0.05023981258273125
2.0,0.020100502,0.18932286,0.017439816,0.31627157,outlet,0.05023981258273125
2.0,0.025125628,0.1924765,0.017534822,0.31679282,outlet,0.05023981258273125
2.0,0.030150753,0.19599494,0.017618667,0.31735414,outlet,0.05023981258273125
2.0,0.03517588,0.19988805,0.017690808,0.3179568,outlet,0.05023981258273125
2.0,0.040201005,0.20416416,0.017750662,0.31860176,outlet,0.05023981258273125
2.0,0.04522613,0.20883024,0.017797634,0.31929004,outlet,0.05023981258273125
2.0,0.050251257,0.21389157,0.017831102,0.3200225,outlet,0.05023981258273125
2.0,0.055276383,0.21935168,0.017850406,0.32079962,outlet,0.05023981258273125
2.0,0.060301505,0.22521277,0.01785487,0.321622,outlet,0.05023981258273125
2.0,0.06532663,0.23147559,0.017843772,0.3224901,outlet,0.05023981258273125
2.0,0.07035176,0.23813966,0.017816346,0.3234043,outlet,0.05023981258273125
2.0,0.07537688,0.24520305,0.017771833,0.32436484,outlet,0.05023981258273125
2.0,0.08040201,0.25266275,0.017709441,0.32537198,outlet,0.05023981258273125
2.0,0.085427135,0.26051497,0.017628323,0.32642597,outlet,0.05023981258273125
2.0,0.09045226,0.26875478,0.017527673,0.327527,outlet,0.05023981258273125
2.0,0.09547739,0.2773769,0.017406736,0.32867527,outlet,0.05023981258273125
2.0,0.10050251,0.28637475,0.017264783,0.329871,outlet,0.05023981258273125
2.0,0.10552764,0.2957416,0.017101165,0.33111435,outlet,0.05023981258273125
2.0,0.110552765,0.3054703,0.016915318,0.33240563,outlet,0.05023981258273125
2.0,0.11557789,0.31555292,0.016706806,0.33374494,outlet,0.05023981258273125
2.0,0.12060301,0.32598114,0.01647538,0.33513242,outlet,0.05023981258273125
2.0,0.12562814,0.3367465,0.016220927,0.33656812,outlet,0.05023981258273125
2.0,0.13065326,0.34783956,0.015943512,0.3380521,outlet,0.05023981258273125
2.0,0.1356784,0.35925072,0.015643451,0.33958414,outlet,0.05023981258273125
2.0,0.14070351,0.3709693,0.01532124,0.34116402,outlet,0.05023981258273125
2.0,0.14572865,0.38298357,0.014977638,0.3427912,outlet,0.05023981258273125
2.0,0.15075377,0.39528137,0.014613565,0.34446496,outlet,0.05023981258273125
2.0,0.1557789,0.4078485,0.014230166,0.34618437,outlet,0.05023981258273125
2.0,0.16080402,0.42066976,0.013828862,0.3479481,outlet,0.05023981258273125
2.0,0.16582914,0.43372807,0.013411202,0.34975457,outlet,0.05023981258273125
2.0,0.17085427,0.44700423,0.0129788965,0.3516018,outlet,0.05023981258273125
2.0,0.17587939,0.4604772,0.0125338435,0.3534875,outlet,0.05023981258273125
2.0,0.18090452,0.47412395,0.012078024,0.3554089,outlet,0.05023981258273125
2.0,0.18592964,0.48791856,0.011613496,0.35736287,outlet,0.05023981258273125
2.0,0.19095477,0.5018333,0.011142518,0.35934597,outlet,0.05023981258273125
2.0,0.1959799,0.5158382,0.010667209,0.36135423,outlet,0.05023981258273125
2.0,0.20100503,0.5299011,0.010189783,0.3633836,outlet,0.05023981258273125
2.0,0.20603015,0.5439879,0.009712443,0.36542946,outlet,0.05023981258273125
2.0,0.21105528,0.55806255,0.009237334,0.36748692,outlet,0.05023981258273125
2.0,0.2160804,0.572088,0.008766521,0.36955097,outlet,0.05023981258273125
2.0,0.22110553,0.5860257,0.00830197,0.3716163,outlet,0.05023981258273125
2.0,0.22613065,0.59983635,0.007845622,0.3736776,outlet,0.05023981258273125
2.0,0.23115578,0.61348027,0.007399205,0.3757292,outlet,0.05023981258273125
2.0,0.2361809,0.6269182,0.0069643483,0.37776563,outlet,0.05023981258273125
2.0,0.24120602,0.6401105,0.00654253,0.37978128,outlet,0.05023981258273125
2.0,0.24623115,0.6530188,0.0061351247,0.38177064,outlet,0.05023981258273125
2.0,0.2512563,0.66560596,0.005743269,0.38372836,outlet,0.05023981258273125
2.0,0.2562814,0.6778364,0.005368013,0.38564926,outlet,0.05023981258273125
2.0,0.26130652,0.68967664,0.005010303,0.38752842,outlet,0.05023981258273125
2.0,0.26633164,0.7010952,0.0046707876,0.38936108,outlet,0.05023981258273125
2.0,0.2713568,0.71206415,0.0043500885,0.39114302,outlet,0.05023981258273125
2.0,0.2763819,0.7225575,0.00404869,0.39287028,outlet,0.05023981258273125
2.0,0.28140703,0.7325533,0.0037669353,0.39453933,outlet,0.05023981258273125
2.0,0.28643215,0.7420329,0.0035050139,0.39614713,outlet,0.05023981258273125
2.0,0.2914573,0.7509808,0.003263142,0.3976911,outlet,0.05023981258273125
2.0,0.2964824,0.7593856,0.0030413307,0.39916912,outlet,0.05023981258273125
2.0,0.30150753,0.767239,0.0028395802,0.4005796,outlet,0.05023981258273125
2.0,0.30653265,0.7745369,0.0026578344,0.40192145,outlet,0.05023981258273125
2.0,0.3115578,0.78127813,0.0024960227,0.40319398,outlet,0.05023981258273125
2.0,0.31658292,0.7874653,0.0023539737,0.40439695,outlet,0.05023981258273125
2.0,0.32160804,0.7931035,0.0022316314,0.40553063,outlet,0.05023981258273125
2.0,0.32663316,0.7982014,0.0021288618,0.40659568,outlet,0.05023981258273125
2.0,0.33165827,0.8027698,0.002045557,0.40759286,outlet,0.05023981258273125
2.0,0.33668342,0.8068215,0.001981683,0.40852356,outlet,0.05023981258273125
2.0,0.34170854,0.81037194,0.0019371547,0.4093892,outlet,0.05023981258273125
2.0,0.34673366,0.8134378,0.0019120276,0.41019148,outlet,0.05023981258273125
2.0,0.35175878,0.8160369,0.0019063838,0.41093215,outlet,0.05023981258273125
2.0,0.35678393,0.81818795,0.0019202717,0.41161326,outlet,0.05023981258273125
2.0,0.36180905,0.81991076,0.001953885,0.4122368,outlet,0.05023981258273125
2.0,0.36683416,0.82122505,0.0020073839,0.41280478,outlet,0.05023981258273125
2.0,0.37185928,0.8221506,0.0020810962,0.41331914,outlet,0.05023981258273125
2.0,0.37688443,0.8227072,0.0021751486,0.41378197,outlet,0.05023981258273125
2.0,0.38190955,0.82291424,0.002289962,0.41419518,outlet,0.05023981258273125
2.0,0.38693467,0.822791,0.002425734,0.41456047,outlet,0.05023981258273125
2.0,0.3919598,0.8223549,0.0025827996,0.4148797,outlet,0.05023981258273125
2.0,0.39698493,0.8216237,0.0027613975,0.4151545,outlet,0.05023981258273125
2.0,0.40201005,0.8206139,0.0029617585,0.41538626,outlet,0.05023981258273125
2.0,0.40703517,0.8193408,0.0031840503,0.4155765,outlet,0.05023981258273125
2.0,0.4120603,0.81781936,0.0034283772,0.41572657,outlet,0.05023981258273125
2.0,0.4170854,0.81606364,0.0036947653,0.41583762,outlet,0.05023981258273125
2.0,0.42211056,0.8140865,0.003983088,0.41591087,outlet,0.05023981258273125
2.0,0.42713568,0.8119004,0.004293192,0.41594735,outlet,0.05023981258273125
2.0,0.4321608,0.80951697,0.0046247095,0.41594812,outlet,0.05023981258273125
2.0,0.4371859,0.80694747,0.0049772635,0.41591424,outlet,0.05023981258273125
2.0,0.44221106,0.8042024,0.0053502396,0.4158466,outlet,0.05023981258273125
2.0,0.44723618,0.8012923,0.0057429187,0.41574606,outlet,0.05023981258273125
2.0,0.4522613,0.79822695,0.0061544813,0.41561368,outlet,0.05023981258273125
2.0,0.45728642,0.79501647,0.006583959,0.41545016,outlet,0.05023981258273125
2.0,0.46231157,0.7916701,0.007030204,0.4152566,outlet,0.05023981258273125
2.0,0.46733668,0.7881976,0.0074920245,0.41503367,outlet,0.05023981258273125
2.0,0.4723618,0.7846082,0.007968131,0.41478235,outlet,0.05023981258273125
2.0,0.47738692,0.780911,0.008457098,0.4145033,outlet,0.05023981258273125
2.0,0.48241204,0.7771154,0.008957423,0.41419747,outlet,0.05023981258273125
2.0,0.4874372,0.77323055,0.0094675645,0.41386548,outlet,0.05023981258273125
2.0,0.4924623,0.7692648,0.009985916,0.41350803,outlet,0.05023981258273125
2.0,0.49748743,0.7652272,0.010510784,0.41312566,outlet,0.05023981258273125
2.0,0.5025126,0.76112574,0.011040568,0.412719,outlet,0.05023981258273125
2.0,0.5075377,0.7569686,0.011573616,0.41228858,outlet,0.05023981258273125
2.0,0.5125628,0.75276345,0.012108203,0.41183466,outlet,0.05023981258273125
2.0,0.51758796,0.7485178,0.012642752,0.41135764,outlet,0.05023981258273125
2.0,0.52261305,0.7442388,0.013175625,0.41085786,outlet,0.05023981258273125
2.0,0.5276382,0.73993295,0.013705332,0.41033548,outlet,0.05023981258273125
2.0,0.53266335,0.7356074,0.014230352,0.4097908,outlet,0.05023981258273125
2.0,0.53768843,0.7312681,0.014749248,0.40922415,outlet,0.05023981258273125
2.0,0.5427136,0.72692215,0.015260715,0.40863577,outlet,0.05023981258273125
2.0,0.5477387,0.7225763,0.015763417,0.40802604,outlet,0.05023981258273125
2.0,0.5527638,0.7182371,0.01625618,0.40739563,outlet,0.05023981258273125
2.0,0.55778897,0.7139127,0.016737856,0.40674523,outlet,0.05023981258273125
2.0,0.56281406,0.7096105,0.017207418,0.40607575,outlet,0.05023981258273125
2.0,0.5678392,0.7053395,0.017663874,0.40538833,outlet,0.05023981258273125
2.0,0.57286435,0.7011089,0.018106297,0.40468445,outlet,0.05023981258273125
2.0,0.57788944,0.69692886,0.018533856,0.40396574,outlet,0.05023981258273125
2.0,0.5829146,0.6928096,0.018945768,0.40323412,outlet,0.05023981258273125
2.0,0.5879397,0.6887627,0.019341305,0.40249187,outlet,0.05023981258273125
2.0,0.5929648,0.6847996,0.01971981,0.4017412,outlet,0.05023981258273125
2.0,0.59799,0.6809318,0.02008066,0.40098485,outlet,0.05023981258273125
2.0,0.60301507,0.67717135,0.020423282,0.4002254,outlet,0.05023981258273125
2.0,0.6080402,0.6735287,0.020747215,0.3994655,outlet,0.05023981258273125
2.0,0.6130653,0.6700145,0.021051995,0.39870793,outlet,0.05023981258273125
2.0,0.61809045,0.66663754,0.021337252,0.39795512,outlet,0.05023981258273125
2.0,0.6231156,0.6634058,0.021602705,0.39720958,outlet,0.05023981258273125
2.0,0.6281407,0.6603251,0.021848015,0.39647344,outlet,0.05023981258273125
2.0,0.63316584,0.6573992,0.022073109,0.3957485,outlet,0.05023981258273125
2.0,0.638191,0.65462935,0.022277854,0.39503625,outlet,0.05023981258273125
2.0,0.6432161,0.6520151,0.022462215,0.39433768,outlet,0.05023981258273125
2.0,0.6482412,0.64955264,0.022626229,0.39365348,outlet,0.05023981258273125
2.0,0.6532663,0.6472359,0.0227701,0.39298376,outlet,0.05023981258273125
2.0,0.65829146,0.64505607,0.022893991,0.3923281,outlet,0.05023981258273125
2.0,0.6633166,0.6430022,0.022998225,0.3916858,outlet,0.05023981258273125
2.0,0.6683417,0.64106053,0.023083221,0.3910555,outlet,0.05023981258273125
2.0,0.67336684,0.6392153,0.023149405,0.39043552,outlet,0.05023981258273125
2.0,0.67839193,0.6374487,0.023197386,0.38982373,outlet,0.05023981258273125
2.0,0.6834171,0.63574135,0.023227792,0.38921764,outlet,0.05023981258273125
