x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.08751286,0.08751286,velocity_magnitude,0.05023981258273125
0.0,0.020408163,0.131103,0.131103,velocity_magnitude,0.05023981258273125
0.0,0.040816326,0.185316,0.185316,velocity_magnitude,0.05023981258273125
0.0,0.06122449,0.24750373,0.24750373,velocity_magnitude,0.05023981258273125
0.0,0.08163265,0.3148129,0.3148129,velocity_magnitude,0.05023981258273125
0.0,0.10204081,0.38427338,0.38427338,velocity_magnitude,0.05023981258273125
0.0,0.12244898,0.45299014,0.45299014,velocity_magnitude,0.05023981258273125
0.0,0.14285713,0.51840144,0.51840144,velocity_magnitude,0.05023981258273125
0.0,0.1632653,0.57850444,0.57850444,velocity_magnitude,0.05023981258273125
0.0,0.18367347,0.63194937,0.63194937,velocity_magnitude,0.05023981258273125
0.0,0.20408162,0.6780095,0.6780095,velocity_magnitude,0.05023981258273125
0.0,0.2244898,0.7165264,0.7165264,velocity_magnitude,0.05023981258273125
0.0,0.24489796,0.74790007,0.74790007,velocity_magnitude,0.05023981258273125
0.0,0.26530612,0.77305526,0.77305526,velocity_magnitude,0.05023981258273125
0.0,0.28571427,0.7933123,0.7933123,velocity_magnitude,0.05023981258273125
0.0,0.30612245,0.81017214,0.81017214,velocity_magnitude,0.05023981258273125
0.0,0.3265306,0.8251001,0.8251001,velocity_magnitude,0.05023981258273125
0.0,0.34693876,0.83935803,0.83935803,velocity_magnitude,0.05023981258273125
0.0,0.36734694,0.8538989,0.8538989,velocity_magnitude,0.05023981258273125
0.0,0.3877551,0.8693251,0.8693251,velocity_magnitude,0.05023981258273125
0.0,0.40816325,0.8858958,0.8858958,velocity_magnitude,0.05023981258273125
0.0,0.42857143,0.9035621,0.9035621,velocity_magnitude,0.05023981258273125
0.0,0.4489796,0.92199725,0.92199725,velocity_magnitude,0.05023981258273125
0.0,0.46938774,0.9405975,0.9405975,velocity_magnitude,0.05023981258273125
0.0,0.48979592,0.9584894,0.9584894,velocity_magnitude,0.05023981258273125
0.0,0.5102041,0.97457606,0.97457606,velocity_magnitude,0.05023981258273125
0.0,0.53061223,0.98762834,0.98762834,velocity_magnitude,0.05023981258273125
0.0,0.55102044,0.99639785,0.99639785,velocity_magnitude,0.05023981258273125
0.0,0.5714286,0.999725,0.999725,velocity_magnitude,0.05023981258273125
0.0,0.59183675,0.9966292,0.9966292,velocity_magnitude,0.05023981258273125
0.0,0.6122449,0.9863547,0.9863547,velocity_magnitude,0.05023981258273125
0.0,0.63265306,0.9683513,0.9683513,velocity_magnitude,0.05023981258273125
0.0,0.6530612,0.9422098,0.9422098,velocity_magnitude,0.05023981258273125
0.0,0.6734694,0.9076404,0.9076404,velocity_magnitude,0.05023981258273125
0.0,0.6938776,0.86454326,0.86454326,velocity_magnitude,0.05023981258273125
0.0,0.71428573,0.8131561,0.8131561,velocity_magnitude,0.05023981258273125
0.0,0.7346939,0.7542308,0.7542308,velocity_magnitude,0.05023981258273125
0.0,0.75510204,0.6891847,0.6891847,velocity_magnitude,0.05023981258273125
0.0,0.7755102,0.6201539,0.6201539,velocity_magnitude,0.05023981258273125
0.0,0.79591835,0.5498784,0.5498784,velocity_magnitude,0.05023981258273125
0.0,0.81632656,0.48141947,0.48141947,velocity_magnitude,0.05023981258273125
0.0,0.8367347,0.41776928,0.41776928,velocity_magnitude,0.05023981258273125
0.0,0.85714287,0.36145625,0.36145625,velocity_magnitude,0.05023981258273125
0.0,0.877551,0.31427953,0.31427953,velocity_magnitude,0.05023981258273125
0.0,0.8979592,0.27726173,0.27726173,velocity_magnitude,0.05023981258273125
0.0,0.9183673,0.25079894,0.25079894,velocity_magnitude,0.05023981258273125
