x,y,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,learned_viscosity_param,distance_from_inlet
0.40133777,0.5,0.98038024,0.0007336177,0.48066255,0.98038054,0.035119906,0.05023981258273125,0.40133777
0.40969896,0.5,0.9804026,0.0011027344,0.4809288,0.9804032,0.035119906,0.05023981258273125,0.40969896
0.41806018,0.5,0.9803474,0.0014789589,0.48115817,0.9803485,0.035119906,0.05023981258273125,0.41806018
0.42642137,0.5,0.98020566,0.001861088,0.4813481,0.98020744,0.035119906,0.05023981258273125,0.42642137
0.4347826,0.5,0.979972,0.0022480004,0.4814963,0.9799746,0.035119906,0.05023981258273125,0.4347826
0.44314378,0.5,0.9796417,0.0026388168,0.48160127,0.97964525,0.035119906,0.05023981258273125,0.44314378
0.451505,0.5,0.9792139,0.0030323528,0.48166177,0.9792186,0.035119906,0.05023981258273125,0.451505
0.4598662,0.5,0.97869015,0.003428053,0.48167756,0.97869617,0.035119906,0.05023981258273125,0.4598662
0.4682274,0.5,0.97807384,0.0038249306,0.48164883,0.9780813,0.035119906,0.05023981258273125,0.4682274
0.4765886,0.5,0.97737175,0.004222449,0.4815767,0.9773809,0.035119906,0.05023981258273125,0.4765886
0.4849498,0.5,0.9765931,0.004619904,0.48146293,0.976604,0.035119906,0.05023981258273125,0.4849498
0.49331102,0.5,0.97574943,0.0050166883,0.48130983,0.9757623,0.035119906,0.05023981258273125,0.49331102
0.5016722,0.5,0.9748552,0.005412318,0.48112068,0.9748702,0.035119906,0.05023981258273125,0.5016722
0.5100334,0.5,0.9739251,0.0058061555,0.4808989,0.97394246,0.035119906,0.05023981258273125,0.5100334
0.51839465,0.5,0.9729774,0.0061976574,0.48064864,0.9729971,0.035119906,0.05023981258273125,0.51839465
0.5267558,0.5,0.9720298,0.00658625,0.48037437,0.9720521,0.035119906,0.05023981258273125,0.5267558
0.53511703,0.5,0.97110105,0.006971184,0.4800809,0.971126,0.035119906,0.05023981258273125,0.53511703
