x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.022100586,0.022100586,v_velocity,0.05023981258273125
0.0,0.013513514,0.020457808,0.020457808,v_velocity,0.05023981258273125
0.0,0.027027028,0.018724587,0.018724587,v_velocity,0.05023981258273125
0.0,0.040540542,0.016939584,0.016939584,v_velocity,0.05023981258273125
0.0,0.054054055,0.015146639,0.015146639,v_velocity,0.05023981258273125
0.0,0.06756757,0.01339278,0.01339278,v_velocity,0.05023981258273125
0.0,0.081081085,0.011726044,0.011726044,v_velocity,0.05023981258273125
0.0,0.0945946,0.010192256,0.010192256,v_velocity,0.05023981258273125
0.0,0.10810811,0.008831628,0.008831628,v_velocity,0.05023981258273125
0.0,0.12162162,0.0076757036,0.0076757036,v_velocity,0.05023981258273125
0.0,0.13513514,0.0067453384,0.0067453384,v_velocity,0.05023981258273125
0.0,0.14864865,0.006049875,0.006049875,v_velocity,0.05023981258273125
0.0,0.16216217,0.0055877827,0.0055877827,v_velocity,0.05023981258273125
0.0,0.17567568,0.005348474,0.005348474,v_velocity,0.05023981258273125
0.0,0.1891892,0.005314093,0.005314093,v_velocity,0.05023981258273125
0.0,0.2027027,0.0054614395,0.0054614395,v_velocity,0.05023981258273125
0.0,0.21621622,0.005763039,0.005763039,v_velocity,0.05023981258273125
0.0,0.22972974,0.006187577,0.006187577,v_velocity,0.05023981258273125
0.0,0.24324325,0.006700292,0.006700292,v_velocity,0.05023981258273125
0.0,0.25675675,0.0072635934,0.0072635934,v_velocity,0.05023981258273125
0.0,0.2702703,0.007838227,0.007838227,v_velocity,0.05023981258273125
0.0,0.2837838,0.008384824,0.008384824,v_velocity,0.05023981258273125
0.0,0.2972973,0.008866113,0.008866113,v_velocity,0.05023981258273125
0.0,0.3108108,0.009249039,0.009249039,v_velocity,0.05023981258273125
0.0,0.32432434,0.0095069,0.0095069,v_velocity,0.05023981258273125
0.0,0.33783785,0.0096208155,0.0096208155,v_velocity,0.05023981258273125
0.0,0.35135135,0.009580925,0.009580925,v_velocity,0.05023981258273125
0.0,0.3648649,0.009386841,0.009386841,v_velocity,0.05023981258273125
0.0,0.3783784,0.009046946,0.009046946,v_velocity,0.05023981258273125
0.0,0.3918919,0.008577641,0.008577641,v_velocity,0.05023981258273125
0.0,0.4054054,0.008001395,0.008001395,v_velocity,0.05023981258273125
0.0,0.41891894,0.007345088,0.007345088,v_velocity,0.05023981258273125
0.0,0.43243244,0.0066379122,0.0066379122,v_velocity,0.05023981258273125
