x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.0,1.0,0.24767599,0.24614805,0.027468711,0.32655472,0.24767599,0.060239814,-0.7590108,-0.23562838,0.046200257,4.1115,0.050239813,0,74
0.016778523,0.0,0.07719303,0.07366028,0.02308521,0.32715446,0.07719303,0.01,-2.010868,-0.7292994,0.021229548,7.719303,0.050239813,1,0
0.016778523,0.013513514,0.10382189,0.10159151,0.021404423,0.3324635,0.10382189,0.010678916,-2.1890142,-0.76931137,0.024531407,9.722137,0.050239813,1,1
0.016778523,0.027027028,0.13571206,0.13428454,0.019632276,0.33847344,0.13571206,0.011357833,-2.5209546,-0.8065214,0.029816158,11.948764,0.050239813,1,2
0.016778523,0.040540542,0.17205764,0.17113364,0.017807703,0.3450748,0.17205764,0.012036749,-2.805034,-0.83623374,0.03496996,14.294361,0.050239813,1,3
0.016778523,0.054054055,0.21205325,0.21145076,0.015973773,0.35214353,0.21205325,0.012715666,-3.036009,-0.8578979,0.039827473,16.676537,0.050239813,1,4
0.016778523,0.06756757,0.2548818,0.25448725,0.014176082,0.3595457,0.2548818,0.013394582,-3.2102597,-0.87032586,0.04422939,19.028723,0.050239813,1,5
0.016778523,0.081081085,0.29971388,0.29945475,0.012460433,0.36714286,0.29971388,0.014073499,-3.325727,-0.8717549,0.04802659,21.296331,0.050239813,1,6
0.016778523,0.0945946,0.34571606,0.3455451,0.0108702,0.374797,0.34571606,0.014752414,-3.3820095,-0.86012876,0.05108763,23.434542,0.050239813,1,7
0.016778523,0.10810811,0.39206865,0.3919549,0.009443469,0.3823764,0.39206865,0.0154313315,-3.3804972,-0.83356863,0.053307246,25.407312,0.050239813,1,8
0.016778523,0.12162162,0.43798667,0.4379097,0.008210529,0.3897607,0.43798667,0.016110247,-3.3245296,-0.7908639,0.05461627,27.186838,0.050239813,1,9
0.016778523,0.13513514,0.4827475,0.4826939,0.007192306,0.3968449,0.4827475,0.016789164,-3.2194064,-0.731998,0.05498957,28.753515,0.050239813,1,10
