x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.33005446,0.33005446,pressure,0.05023981258273125
0.0,0.013513514,0.33537275,0.33537275,pressure,0.05023981258273125
0.0,0.027027028,0.34136176,0.34136176,pressure,0.05023981258273125
0.0,0.040540542,0.3479136,0.3479136,pressure,0.05023981258273125
0.0,0.054054055,0.35490423,0.35490423,pressure,0.05023981258273125
0.0,0.06756757,0.3621984,0.3621984,pressure,0.05023981258273125
0.0,0.081081085,0.36965492,0.36965492,pressure,0.05023981258273125
0.0,0.0945946,0.37713274,0.37713274,pressure,0.05023981258273125
0.0,0.10810811,0.38449788,0.38449788,pressure,0.05023981258273125
0.0,0.12162162,0.39162967,0.39162967,pressure,0.05023981258273125
0.0,0.13513514,0.39842638,0.39842638,pressure,0.05023981258273125
0.0,0.14864865,0.40480837,0.40480837,pressure,0.05023981258273125
0.0,0.16216217,0.41071853,0.41071853,pressure,0.05023981258273125
0.0,0.17567568,0.4161201,0.4161201,pressure,0.05023981258273125
0.0,0.1891892,0.42099398,0.42099398,pressure,0.05023981258273125
0.0,0.2027027,0.42533532,0.42533532,pressure,0.05023981258273125
0.0,0.21621622,0.42915192,0.42915192,pressure,0.05023981258273125
0.0,0.22972974,0.43246558,0.43246558,pressure,0.05023981258273125
0.0,0.24324325,0.43531045,0.43531045,pressure,0.05023981258273125
0.0,0.25675675,0.4377332,0.4377332,pressure,0.05023981258273125
0.0,0.2702703,0.43979058,0.43979058,pressure,0.05023981258273125
0.0,0.2837838,0.441545,0.441545,pressure,0.05023981258273125
0.0,0.2972973,0.4430613,0.4430613,pressure,0.05023981258273125
0.0,0.3108108,0.44440183,0.44440183,pressure,0.05023981258273125
0.0,0.32432434,0.44562456,0.44562456,pressure,0.05023981258273125
0.0,0.33783785,0.44677952,0.44677952,pressure,0.05023981258273125
0.0,0.35135135,0.4479076,0.4479076,pressure,0.05023981258273125
0.0,0.3648649,0.449039,0.449039,pressure,0.05023981258273125
0.0,0.3783784,0.45019326,0.45019326,pressure,0.05023981258273125
0.0,0.3918919,0.45137966,0.45137966,pressure,0.05023981258273125
0.0,0.4054054,0.45259812,0.45259812,pressure,0.05023981258273125
0.0,0.41891894,0.45384085,0.45384085,pressure,0.05023981258273125
0.0,0.43243244,0.45509386,0.45509386,pressure,0.05023981258273125
0.0,0.44594595,0.45633808,0.45633808,pressure,0.05023981258273125
0.0,0.45945948,0.4575496,0.4575496,pressure,0.05023981258273125
0.0,0.472973,0.45870027,0.45870027,pressure,0.05023981258273125
0.0,0.4864865,0.45975664,0.45975664,pressure,0.05023981258273125
0.0,0.5,0.46067992,0.46067992,pressure,0.05023981258273125
0.0,0.5135135,0.46142587,0.46142587,pressure,0.05023981258273125
0.0,0.527027,0.4619452,0.4619452,pressure,0.05023981258273125
0.0,0.5405405,0.46218494,0.46218494,pressure,0.05023981258273125
0.0,0.554054,0.46209106,0.46209106,pressure,0.05023981258273125
0.0,0.5675676,0.4616113,0.4616113,pressure,0.05023981258273125
0.0,0.58108103,0.4606992,0.4606992,pressure,0.05023981258273125
0.0,0.5945946,0.45931652,0.45931652,pressure,0.05023981258273125
0.0,0.6081081,0.45743507,0.45743507,pressure,0.05023981258273125
0.0,0.6216216,0.45503625,0.45503625,pressure,0.05023981258273125
0.0,0.6351351,0.45211014,0.45211014,pressure,0.05023981258273125
0.0,0.6486486,0.4486533,0.4486533,pressure,0.05023981258273125
0.0,0.6621622,0.44466665,0.44466665,pressure,0.05023981258273125
0.0,0.67567563,0.4401553,0.4401553,pressure,0.05023981258273125
0.0,0.6891892,0.43512747,0.43512747,pressure,0.05023981258273125
0.0,0.7027027,0.42959613,0.42959613,pressure,0.05023981258273125
0.0,0.7162162,0.42358062,0.42358062,pressure,0.05023981258273125
0.0,0.7297297,0.41711,0.41711,pressure,0.05023981258273125
0.0,0.7432432,0.41022688,0.41022688,pressure,0.05023981258273125
0.0,0.7567568,0.40299174,0.40299174,pressure,0.05023981258273125
0.0,0.7702702,0.3954863,0.3954863,pressure,0.05023981258273125
0.0,0.7837838,0.3878135,0.3878135,pressure,0.05023981258273125
0.0,0.7972973,0.38009584,0.38009584,pressure,0.05023981258273125
0.0,0.8108108,0.37246913,0.37246913,pressure,0.05023981258273125
0.0,0.8243243,0.3650737,0.3650737,pressure,0.05023981258273125
0.0,0.8378378,0.35804525,0.35804525,pressure,0.05023981258273125
