x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.08751283,0.08751283,velocity_magnitude,0.05023981258273125
0.0,0.013513514,0.1150628,0.1150628,velocity_magnitude,0.05023981258273125
0.0,0.027027028,0.1476453,0.1476453,velocity_magnitude,0.05023981258273125
0.0,0.040540542,0.18452397,0.18452397,velocity_magnitude,0.05023981258273125
0.0,0.054054055,0.22492014,0.22492014,velocity_magnitude,0.05023981258273125
0.0,0.06756757,0.2680137,0.2680137,velocity_magnitude,0.05023981258273125
0.0,0.081081085,0.3129521,0.3129521,velocity_magnitude,0.05023981258273125
0.0,0.0945946,0.35886762,0.35886762,velocity_magnitude,0.05023981258273125
0.0,0.10810811,0.40490484,0.40490484,velocity_magnitude,0.05023981258273125
0.0,0.12162162,0.45025283,0.45025283,velocity_magnitude,0.05023981258273125
0.0,0.13513514,0.49418128,0.49418128,velocity_magnitude,0.05023981258273125
0.0,0.14864865,0.536068,0.536068,velocity_magnitude,0.05023981258273125
0.0,0.16216217,0.57541656,0.57541656,velocity_magnitude,0.05023981258273125
0.0,0.17567568,0.6118575,0.6118575,velocity_magnitude,0.05023981258273125
0.0,0.1891892,0.645143,0.645143,velocity_magnitude,0.05023981258273125
0.0,0.2027027,0.67513615,0.67513615,velocity_magnitude,0.05023981258273125
0.0,0.21621622,0.7018073,0.7018073,velocity_magnitude,0.05023981258273125
0.0,0.22972974,0.7252348,0.7252348,velocity_magnitude,0.05023981258273125
0.0,0.24324325,0.74560326,0.74560326,velocity_magnitude,0.05023981258273125
0.0,0.25675675,0.76319623,0.76319623,velocity_magnitude,0.05023981258273125
0.0,0.2702703,0.7783776,0.7783776,velocity_magnitude,0.05023981258273125
0.0,0.2837838,0.7915653,0.7915653,velocity_magnitude,0.05023981258273125
0.0,0.2972973,0.80320126,0.80320126,velocity_magnitude,0.05023981258273125
0.0,0.3108108,0.81372225,0.81372225,velocity_magnitude,0.05023981258273125
0.0,0.32432434,0.8235387,0.8235387,velocity_magnitude,0.05023981258273125
0.0,0.33783785,0.83301365,0.83301365,velocity_magnitude,0.05023981258273125
0.0,0.35135135,0.8424519,0.8424519,velocity_magnitude,0.05023981258273125
0.0,0.3648649,0.85209197,0.85209197,velocity_magnitude,0.05023981258273125
0.0,0.3783784,0.8621034,0.8621034,velocity_magnitude,0.05023981258273125
0.0,0.3918919,0.8725888,0.8725888,velocity_magnitude,0.05023981258273125
0.0,0.4054054,0.8835883,0.8835883,velocity_magnitude,0.05023981258273125
0.0,0.41891894,0.8950843,0.8950843,velocity_magnitude,0.05023981258273125
0.0,0.43243244,0.9070056,0.9070056,velocity_magnitude,0.05023981258273125
0.0,0.44594595,0.91922873,0.91922873,velocity_magnitude,0.05023981258273125
0.0,0.45945948,0.93157685,0.93157685,velocity_magnitude,0.05023981258273125
0.0,0.472973,0.9438204,0.9438204,velocity_magnitude,0.05023981258273125
