x,y,z,value,field_name,learned_viscosity_param
0.0,0.0,0.0846762,0.0846762,u_velocity,0.05023981258273125
0.0,0.013513514,0.113229536,0.113229536,u_velocity,0.05023981258273125
0.0,0.027027028,0.14645314,0.14645314,u_velocity,0.05023981258273125
0.0,0.040540542,0.18374479,0.18374479,u_velocity,0.05023981258273125
0.0,0.054054055,0.22440955,0.22440955,u_velocity,0.05023981258273125
0.0,0.06756757,0.26767886,0.26767886,u_velocity,0.05023981258273125
0.0,0.081081085,0.31273234,0.31273234,u_velocity,0.05023981258273125
0.0,0.0945946,0.35872287,0.35872287,u_velocity,0.05023981258273125
0.0,0.10810811,0.40480852,0.40480852,u_velocity,0.05023981258273125
0.0,0.12162162,0.45018739,0.45018739,u_velocity,0.05023981258273125
0.0,0.13513514,0.49413526,0.49413526,u_velocity,0.05023981258273125
0.0,0.14864865,0.53603387,0.53603387,u_velocity,0.05023981258273125
0.0,0.16216217,0.5753894,0.5753894,u_velocity,0.05023981258273125
0.0,0.17567568,0.6118341,0.6118341,u_velocity,0.05023981258273125
0.0,0.1891892,0.6451211,0.6451211,u_velocity,0.05023981258273125
0.0,0.2027027,0.67511404,0.67511404,u_velocity,0.05023981258273125
0.0,0.21621622,0.70178366,0.70178366,u_velocity,0.05023981258273125
0.0,0.22972974,0.7252084,0.7252084,u_velocity,0.05023981258273125
0.0,0.24324325,0.74557316,0.74557316,u_velocity,0.05023981258273125
0.0,0.25675675,0.76316166,0.76316166,u_velocity,0.05023981258273125
0.0,0.2702703,0.77833813,0.77833813,u_velocity,0.05023981258273125
0.0,0.2837838,0.79152083,0.79152083,u_velocity,0.05023981258273125
0.0,0.2972973,0.8031523,0.8031523,u_velocity,0.05023981258273125
0.0,0.3108108,0.8136697,0.8136697,u_velocity,0.05023981258273125
0.0,0.32432434,0.8234839,0.8234839,u_velocity,0.05023981258273125
0.0,0.33783785,0.8329581,0.8329581,u_velocity,0.05023981258273125
0.0,0.35135135,0.8423974,0.8423974,u_velocity,0.05023981258273125
0.0,0.3648649,0.8520403,0.8520403,u_velocity,0.05023981258273125
0.0,0.3783784,0.8620559,0.8620559,u_velocity,0.05023981258273125
0.0,0.3918919,0.8725467,0.8725467,u_velocity,0.05023981258273125
0.0,0.4054054,0.8835521,0.8835521,u_velocity,0.05023981258273125
0.0,0.41891894,0.89505416,0.89505416,u_velocity,0.05023981258273125
0.0,0.43243244,0.90698135,0.90698135,u_velocity,0.05023981258273125
0.0,0.44594595,0.9192097,0.9192097,u_velocity,0.05023981258273125
0.0,0.45945948,0.9315624,0.9315624,u_velocity,0.05023981258273125
0.0,0.472973,0.94380975,0.94380975,u_velocity,0.05023981258273125
0.0,0.4864865,0.9556718,0.9556718,u_velocity,0.05023981258273125
0.0,0.5,0.966828,0.966828,u_velocity,0.05023981258273125
0.0,0.5135135,0.97692794,0.97692794,u_velocity,0.05023981258273125
0.0,0.527027,0.98560774,0.98560774,u_velocity,0.05023981258273125
